Town,Postcode
Ballinagoth,R95
Ballinakill,R95
Ballinalina,R95
Ballinalinagh,R95
Ballinamara,R95
Ballinamona,R95
Ballintarsna,R95
Ballintee,R95
Ballinteskin,R95
Ballinva,R95
Ballinvalley,R95
Ballybeigh,R95
Ballyboodan,R95
Ballybray,R95
Ballybur,R95
Ballybur Lower,R95
Ballybur Upper,R95
Ballycabus,R95
Ballycallan,R95
Ballycannon,R95
Ballycarron,R95
Ballyclovan,R95
Ballycoam,R95
Ballycocksoost,R95
Ballycomey,R95
Ballycommon,R95
Ballycondra,R95
Ballyconway,R95
Ballycuddihy,R95
Ballyda,R95
Ballydaniel,R95
Ballydonnell,R95
Ballydowel,R95
Ballyduff,R95
Ballyduff Cross,R95
Ballydunne,R95
Ballyfereen,R95
Ballyfliugh,R95
Ballyfoyle,R95
Ballyfrunk,R95
Ballygallon,R95
Ballygeardra,R95
Ballygorteen,R95
Ballygowan,R95
Ballygub,R95
Ballyhack,R95
Ballyhale,R95
Ballyhall,R95
Ballyhemmon,R95
Ballyhendricken,R95
Ballyhick,R95
Ballyjohnboy,R95
Ballykeeffe,R95
Ballykeeffe Castle,R95
Ballylarkin,R95
Ballylarkin Upper,R95
Ballylinch,R95
Ballyline,R95
Ballylinnen,R95
Ballylowra,R95
Ballymack,R95
Ballymartin,R95
Ballymurragh,R95
Ballynolan,R95
Ballynunry,R95
Ballyogan,R95
Ballyphilip,R95
Ballyquirke,R95
Ballyrafton,R95
Ballyragget,R95
Ballyreddin,R95
Ballyreddin North,R95
Ballyring Lower,R95
Ballyring Upper,R95
Ballyroberts,R95
Ballyroe,R95
Ballysallagh,R95
Ballyshane,R95
Ballytarsna,R95
Ballytobin,R95
Ballyvalden,R95
Ballyvoole,R95
Ballywalter,R95
Bamford,R95
Bamford Cross,R95
Bance,R95
Banse,R95
Banse Glebe,R95
Baracore,R95
Barnadown,R95
Barnaviddaun South,R95
Baronsland,R95
Barrackhill,R95
Barravally,R95
Barrettstown,R95
Barronsland,R95
Barrowmount,R95
Baun,R95
Baunaniska,R95
Baunaraha,R95
Baunastackaun,R95
Baungarriff,R95
Baunlusk,R95
Baunoge,R95
Baunreagh,R95
Baunta,R95
Baurnafea,R95
Baurscoob,R95
Bawnmore,R95
Bawnskeha,R95
Bawntanameenagh,R95
Baysrath,R95
Belville,R95
Bennettsbridge,R95
Berryhill,R95
Bigbarns,R95
Bigbog,R95
Birchfield,R95
Bishop's Demesne,R95
Bishopsfurze,R95
Bishopslough,R95
Bishopslough Newtow,R95
Blackacre,R95
Blackbog,R95
Blackstaff,R95
Blackwell,R95
Blackwood,R95
Blanchfieldsland,R95
Blanchfieldspark,R95
Blanchville Demesne,R95
Blanchvilleskill,R95
Blanchvillestown,R95
Blessington,R95
Blue Hill,R95
Bodal,R95
Bodalmore,R95
Boheragaddy,R95
Boherbuí,R95
Bohergloss,R95
Boherkyle,R95
Bohermore,R95
Bohilla,R95
Bolton,R95
Bonnetsrath,R95
Bonnettstown,R95
Boolyglass,R95
Bootstown,R95
Borris Little,R95
Brabstown,R95
Bracken,R95
Bracken Hill,R95
Bramblestown,R95
Brandondale,R95
Bricana,R95
Brittas,R95
Brittasdryland,R95
Broadmore,R95
Brownsbarn,R95
Brownsford,R95
Brownstown,R95
Bullockhill,R95
Burnchurch,R95
Burntfurze,R95
Burrellspark,R95
Butlersgrove,R95
Butlerswood,R95
Byrnesgrove,R95
Caherlesk,R95
Callan,R95
Callan Industrial e,R95
Cannafahy,R95
Canvarstown,R95
Cappagh,R95
Cappahayden,R95
Cappahenry,R95
Cappass,R95
Carn,R95
Carranroe Lower,R95
Carranroe Upper,R95
Carrickanoran,R95
Carrickmerlin,R95
Carrickmourne,R95
Carrickshock,R95
Carrigatna,R95
Carrigeen,R95
Castle Ellis,R95
Castle Eve,R95
Castleblunden,R95
Castlecolumb,R95
Castlecomer,R95
Castlecomer Estate,R95
Castlecreen,R95
Castlefield,R95
Castlegarden,R95
Castleinch,R95
Castlekelly,R95
Castlemorris,R95
Castletobin,R95
Castletobin East,R95
Castletobin West,R95
Castlewarren,R95
Catstown,R95
Cellarstown,R95
Cellarstown Lower,R95
Cellarstown Upper,R95
Cellarstown West,R95
Chapel Hill,R95
Cherrymount,R95
Church Hill,R95
Churchclara,R95
Clara,R95
Clara Castle,R95
Clara Upper,R95
Clarabricken,R95
Clashacollare,R95
Clashacrow,R95
Clashduff,R95
Clashduff Upper,R95
Clashwilliam,R95
Clashwilliam Upper,R95
Clifden,R95
Clifden Commons,R95
Clincaun,R95
Clintstown,R95
Clodiagh,R95
Clogarlt,R95
Clogh,R95
Cloghala,R95
Cloghpook,R95
Cloghscregg,R95
Clohastia,R95
Clohoge,R95
Clohogue,R95
Clonamery,R95
Clonard,R95
Clone,R95
Cloneen,R95
Clongowen,R95
Clonmoran,R95
Clontubrid,R95
Cloran,R95
Clorinka,R95
Cloughabrody,R95
Clover,R95
Clune,R95
Coalsfarm,R95
Coldharbour,R95
College Park,R95
Columbkille,R95
Commoge,R95
Conahy,R95
Condonstown,R95
Coneygar,R95
Conwayhall,R95
Coolagh,R95
Coolaghflags,R95
Coolaghmore,R95
Coolalong,R95
Coolapoge,R95
Coolatogher,R95
Coolbawn,R95
Coolbricken,R95
Coolcuttia,R95
Coole,R95
Cooleshal,R95
Coolfarnamanagh,R95
Coolgrange,R95
Coolgreany,R95
Coolhill,R95
Coolmarks,R95
Coolmeen,R95
Coolmore,R95
Coolmore Upper,R95
Coolnabrone,R95
Coolnambrisklaun,R95
Coolnamuck,R95
Coolraheen,R95
Coolrainey,R95
Coolroe,R95
Coolroebeg,R95
Coolroemore,R95
Coolshane,R95
Coolsheehy,R95
Coolsillagh,R95
Coontraght,R95
Coppenagh,R95
Corbally,R95
Corbetstown,R95
Cornyeal,R95
Corstown,R95
Cotterstown,R95
Cottrellsbooly,R95
Cottrellsrath,R95
Cottrellstown,R95
Courleigh,R95
Courtnabooly,R95
Courtnabooly West,R95
Courtnaboughla,R95
Courtstown,R95
Cranrue,R95
Creamersgrove,R95
Croan,R95
Crokers Hill,R95
Crossoge,R95
Crossybrennan,R95
Croughtabeg,R95
Crowbally,R95
Crowhill,R95
Cruttenclough,R95
Cuffesgrange,R95
Cullaun,R95
Cullentra,R95
Curkacrone,R95
Curragh,R95
Curraghkehoe,R95
Curraghlane,R95
Curraghlane Lower,R95
Curraghlane Upper,R95
Currahill Lower,R95
Currahill Upper,R95
Dairyhill,R95
Damerstown,R95
Damerstown East,R95
Damerstown West,R95
Damma Lower,R95
Damma Upper,R95
Danesfort,R95
Danesrath,R95
Dangan,R95
Danganbeg,R95
Danganmore,R95
Danville,R95
Dareen,R95
Deerpark,R95
Derdimus,R95
Derrynahinch,R95
Desart,R95
Desart Demesne,R95
Dicksborough,R95
Dirty Step,R95
Donaghmore,R95
Donaguile,R95
Dowrath,R95
Drakelands,R95
Drakelands Lower,R95
Drakelands Middle,R95
Drakelands Upper,R95
Dreelingstown,R95
Drumerhin,R95
Drumgoole,R95
Dukesmeadows,R95
Dunbell,R95
Dunbell Big,R95
Dundaryark,R95
Dungarvan,R95
Dungarvan Glebe,R95
Duninga,R95
Dunmore,R95
Dunmore Park,R95
Dunmore Upper,R95
Dunmore West,R95
Dunnamaggin,R95
Dunnamaggin East,R95
Dunnamaggin West,R95
Dunningstown,R95
Dysart,R95
Dysart Glebe,R95
Eagleshill,R95
Earlsbog,R95
Earlsbog Commons,R95
Earlsgrove,R95
Earlsland,R95
Earlsquarter,R95
Ennisnag,R95
Esker,R95
Farmley,R95
Farranaree,R95
Farrantemple,R95
Feathallagh,R95
Fiddawn,R95
Finnan,R95
Finsboro,R95
Firgrove,R95
Firhouse,R95
Firoda,R95
Fishersgraigue,R95
Flagmount,R95
Flagmount South,R95
Floodhall,R95
Foulksrath,R95
Foulkstown,R95
Foxcover,R95
Foyle,R95
Frankfort East,R95
Frankfort West,R95
Freneystown,R95
Freshford,R95
Friars Hill,R95
Friarsinch,R95
Gallowshill,R95
Garnaman,R95
Garranamanagh,R95
Garranhalloo,R95
Garranmachenry,R95
Garrannaguilly,R95
Garranrobin,R95
Garranstan,R95
Garranvabby,R95
Garraun,R95
Garrincreen,R95
Garryduff,R95
Garryrickin,R95
Garrythomas,R95
Gaulstown,R95
Gaulstown Lower,R95
Georges Tree,R95
Geraldine,R95
Glebe,R95
Glencoum,R95
Glendine,R95
Glenmagoo,R95
Glenmullen,R95
Glountha,R95
Goatsbridge,R95
Goodwinsgardens,R95
Goresbridge,R95
Gorrue,R95
Gorteen,R95
Gortlug,R95
Gortnagap,R95
Gortnaglogh,R95
Goslingstown,R95
Gowlawn,R95
Gowran,R95
Gragara,R95
Graigue,R95
Graigue Hartford,R95
Graigue Hayden,R95
Graigue Lower,R95
Graigue Upper,R95
Graiguenamanagh,R95
Graigueooly,R95
Graigueswood,R95
Grange,R95
Grange Lower,R95
Grange Upper,R95
Grangecuffe,R95
Grangehill,R95
Greatoak,R95
Greenfields,R95
Greenhill,R95
Greenridge,R95
Greensboro,R95
Grennan,R95
Grennan Hill,R95
Griffinstown,R95
Grove,R95
Grovebeg,R95
Grovine,R95
Grovine East,R95
Grovine West,R95
Gurteen,R95
Haggard,R95
Haggartsgreen,R95
Harristown,R95
Hermitage,R95
Higginstown,R95
Highrath,R95
Hillend,R95
Holdensrath,R95
Holdenstown,R95
Hugginstown,R95
Hugginstown Lower,R95
Huntingtown,R95
Huntstown,R95
Inchabride,R95
Inchakill Glebe,R95
Inchbeg,R95
Inchiholohan,R95
Inchmore,R95
Inistioge,R95
Jackstown,R95
Jeanville,R95
Jenkinstown,R95
Jenkinstown Park,R95
Jerpoint Abbey,R95
Jerpoint Church,R95
Jerpoint Hill,R95
Jerpoint West,R95
Johnswell,R95
Johnswell Village,R95
Joinersfolly,R95
Jordanstown,R95
Julianstown,R95
Keatingstown,R95
Kells,R95
Kellsborough,R95
Kellsgrange,R95
Kellymount,R95
Kilbline,R95
Kilbraghan,R95
Kilbrickan,R95
Kilbride,R95
Kilcollan,R95
Kilconnelly,R95
Kilcoran,R95
Kilcreene,R95
Kilcreene Hospital,R95
Kilcross,R95
Kilcullen,R95
Kilcurl,R95
Kilderry,R95
Kildrummy,R95
Kilfane,R95
Kilfane Demesne,R95
Kilfane East,R95
Kilfane West,R95
Kilfera,R95
Kiljames,R95
Kiljames Upper,R95
Kilkeasy,R95
Kilkenny,R95
Kilkieran,R95
Killahy,R95
Killaloe,R95
Killaree,R95
Killarney,R95
Killarney Cross,R95
Killeen,R95
Killeen East,R95
Killeen Lower,R95
Killeen Upper,R95
Killeen West,R95
Killeens,R95
Killinny,R95
Kilmacahill,R95
Kilmacar,R95
Kilmacshane,R95
Kilmademoge,R95
Kilmadum,R95
Kilmanagh,R95
Kilmanahan,R95
Kilminnick East,R95
Kilminnick West,R95
Kilmog,R95
Kilmoganny,R95
Kilmogar,R95
Kilmurry,R95
Kilmurry Upper,R95
Kilree,R95
Kilrush,R95
Kiltallaghan,R95
Kiltorcan,R95
Kiltorcan Business,R95
Kiltown,R95
Kiltrassy,R95
Kilure,R95
Kilvinoge,R95
Kingsland,R95
Kingsland West,R95
Kingsmountain,R95
Kirwan's Inch,R95
Knock,R95
Knockadeen,R95
Knockadrina,R95
Knockanore,R95
Knockanroe North,R95
Knockanroe South,R95
Knockatore,R95
Knockauncreen,R95
Knockavally,R95
Knockbarron,R95
Knockbodaly,R95
Knockbrack,R95
Knockbutton,R95
Knockeenbaun,R95
Knockeenglass,R95
Knockgrace,R95
Knocklegan,R95
Knockmoylan,R95
Knocknabooly,R95
Knocknadogue,R95
Knocknaguppoge,R95
Knocknamuck,R95
Knocknew,R95
Knockreagh,R95
Knockroe,R95
Knockrory,R95
Knockshanbally,R95
Knocktopher,R95
Knocktopher Commons,R95
Knockwilliam,R95
Kyle,R95
Kyle East,R95
Kyleateera,R95
Kylebeg,R95
Kylefarney,R95
Kylemore,R95
Kylenaskeagh,R95
Kyleroe,R95
Kyleva,R95
Kylevehagh Commons,R95
Lacken,R95
Lackendragaun,R95
Ladyswell,R95
Lakeside,R95
Lakyle,R95
Lamoge,R95
Lates,R95
Laurelhill,R95
Lavistown,R95
Lawcus,R95
Leapstown,R95
Legan,R95
Leggettsrath,R95
Leggettsrath East,R95
Lemonstown,R95
Lennaght,R95
Leugh,R95
Lintown Hall,R95
Lisdowney,R95
Lismaine,R95
Lismateige,R95
Lisnafuncheon,R95
Lisnalea,R95
Liss,R95
Littlefield,R95
Lodge,R95
Lodge Demesne East,R95
Lodge Demesne West,R95
Longs Farm,R95
Loon,R95
Loughbeg,R95
Loughboreen,R95
Loughboy,R95
Loughinstown,R95
Loughmerans,R95
Loughooly,R95
Loughsollis,R95
Loughtbrack,R95
Lousybush,R95
Lower Conahy,R95
Lushkinnagh,R95
Lyrath,R95
Mabbotstown,R95
Maddoxtown,R95
Maidenhall,R95
Maidenhill,R95
Mallardstown,R95
Mallardstown Great,R95
Mallardstown Lower,R95
Mangan,R95
Mantingstown,R95
Margarets Fields,R95
Massford,R95
Maudlin,R95
Maxtown,R95
Mayhora,R95
Meallaghmore,R95
Meallaghmore Lower,R95
Meallaghmore Upper,R95
Michaelschurch,R95
Mill Island,R95
Milltown,R95
Minnauns,R95
Moanamought Commons,R95
Moangarve,R95
Moankeal Commons,R95
Moanmore,R95
Moat,R95
Moatpark,R95
Molassy,R95
Monaboul,R95
Monabrika,R95
Monachunna,R95
Monarue,R95
Monavaddra,R95
Monavadrew,R95
Moneenaun,R95
Moneenroe,R95
Mongmacody,R95
Monroe,R95
Monyheige Commons,R95
Moonarch,R95
Mooneen,R95
Moonhall,R95
Moonteenmore,R95
Mothel,R95
Mount Garrett,R95
Mount Juliet,R95
Mountcraigon,R95
Mountgale,R95
Mountloftus,R95
Mountnugent,R95
Moyne,R95
Muckalee,R95
Mylerstown,R95
Naglesland,R95
Neigham,R95
New Line,R95
New Orchard,R95
Newchurch,R95
Newengland,R95
Newfarm,R95
Newhouse,R95
Newlands,R95
Newline,R95
Newmarket,R95
Newpark,R95
Newtown,R95
Norelands,R95
Oakwood,R95
Oldcastle,R95
Oldcourt,R95
Oldgrange,R95
Oldtown,R95
Oldtown Hill,R95
Ossoryhill,R95
Outrath,R95
Ovenstown,R95
Palmerstown,R95
Park,R95
Parkmore,R95
Parksgrove,R95
Paulstown,R95
Physicianstown,R95
Picketstown,R95
Pigeonpark,R95
Pleberstown,R95
Pollagh,R95
Pollough,R95
Posey,R95
Pottlerath,R95
Poulbawn,R95
Poulboy,R95
Poulgour,R95
Powerstown,R95
Powerswood,R95
Priestsvalley,R95
Prince Grounds,R95
Prologue,R95
Purcellsgarden,R95
Purcellsinch,R95
Radestown,R95
Raggetsland,R95
Raheen,R95
Raheen na Gon,R95
Raheenapisha,R95
Raheenarran,R95
Raheendonore,R95
Raheenduff,R95
Raheenduff Hill,R95
Raheenroche,R95
Rahielty,R95
Railyard,R95
Ralugh,R95
Rath,R95
Rathaleek,R95
Rathbeagh,R95
Rathbourne,R95
Rathcash,R95
Rathcash Little,R95
Rathclogh,R95
Rathculbin,R95
Rathcusack,R95
Rathduff,R95
Rathduff Lower,R95
Rathduff Upper,R95
Rathealy,R95
Rathgarvan,R95
Rathkyle,R95
Rathleen,R95
Rathmacan,R95
Rathsnagadan,R95
Rathvaun,R95
Readesbarn,R95
Redbog,R95
Redeen,R95
Redhouse,R95
Reimeen,R95
Revanagh,R95
Reviewfields,R95
Ricesland,R95
Riesk,R95
Ringwood,R95
Rivergate,R95
Riversfield,R95
Rockhall,R95
Rogerstown,R95
Romansvalley,R95
Roscon,R95
Rossdama,R95
Rossenaney,R95
Rossenarra,R95
Rossenarra Demesne,R95
Rossmore,R95
Rossnanowl,R95
Rossroe,R95
Roughfield,R95
Ruppa,R95
Russellstown,R95
Ruthstown,R95
Ryelands,R95
Saint Leonard's Ave,R95
Sandfordscourt,R95
Sart,R95
Scanlansland,R95
Scart,R95
Scotsborough,R95
Screhan,R95
Seskin,R95
Seskin Little,R95
Seskin North,R95
Seskin South,R95
Seven Houses,R95
Shancashlaun,R95
Shanganny,R95
Shankill,R95
Sheafield,R95
Sheafield North,R95
Sheastown,R95
Sheepstown,R95
Shellumsrath,R95
Sheskin Commons,R95
Shipton,R95
Shortallstown,R95
Shraugh,R95
Simonsland,R95
Skeaghacloran,R95
Skeaghaturrish,R95
Skeaghvasteen,R95
Skehana,R95
Skinstown,R95
Slade,R95
Sleveen,R95
Smithstown,R95
Smithstown Upper,R95
Somerton,R95
Springhill,R95
Springmount,R95
Sraleagh,R95
Stakally,R95
Stangs,R95
Stonecarthy,R95
Stonecarthy East,R95
Stonecarthy West,R95
Stoneen,R95
Stoneybatter,R95
Stoneyford,R95
Stroan,R95
Sugarstown,R95
Summerhill,R95
Suttonsrath,R95
Sweethill,R95
Swiftsheath,R95
Talbotshill,R95
Talbotsinch,R95
Templemartin,R95
Tennypark,R95
The Demesne,R95
The Glebe,R95
The Glen,R95
The Racecourse,R95
The Rock,R95
The Rower,R95
The Stripe,R95
Thomastown,R95
Thornback,R95
Threecastles,R95
Tifeaghna,R95
Tikerlevan,R95
Timberoe,R95
Tinalinton,R95
Tincarraun,R95
Tingarran,R95
Tinnacouse,R95
Tinnakeenly,R95
Tinnakilly,R95
Tinnalinton,R95
Tinnamona,R95
Tinnapark,R95
Tinnascarty,R95
Tinnascolly,R95
Tinnaslatty,R95
Tintine,R95
Tinvaun,R95
Toberbreedia,R95
Tobernapeastia,R95
Tomakeany,R95
Tomnahaha,R95
Toor Beg,R95
Toor More,R95
Trenchardstown,R95
Troyswood,R95
Tuitestown,R95
Tullaherin,R95
Tullamaine,R95
Tullaroan,R95
Tullow,R95
Tullowbrin,R95
Tullowglass,R95
Tyroe,R95
Ullard,R95
Upper Byrnesgrove,R95
Upper Conahy,R95
Upper Coolbawn,R95
Upper Newpark,R95
Upper Shankill,R95
Upper Whitebridge,R95
Uskerty,R95
Viewmount,R95
Vinesgrove,R95
Viper,R95
Wallslough,R95
Wallstown,R95
Walton's Grove,R95
Warrington,R95
Watree,R95
Webbsborough,R95
Westcourt,R95
Westcourt Business,R95
Westcourt Commons,R95
Westcourt North,R95
Westmoreland,R95
Wetlands,R95
Whitehall,R95
Whitehouse,R95
Whitepark,R95
Whitescastle,R95
Whitescastle Lower,R95
Whitesland,R95
Wildfield,R95
Windgap,R95
Woodbrook,R95
Woodlands,R95
Woodquarter,R95
Woodstock,R95
Woodville,R95
Woolengrange,R95
Abbey Community Col,X91
Abbeylands,X91
Abbeylands Business,X91
Aglish,X91
Airmount,X91
Arderra,X91
Arderra Cross,X91
Atateemore,X91
Aylesbury,X91
Ballallog,X91
Ballinaboley,X91
Ballinacooley,X91
Ballinacurra,X91
Ballinacurra North,X91
Ballinacurra South,X91
Ballinakill,X91
Ballinamona,X91
Ballinaraha,X91
Ballinaraha South,X91
Ballinaroughry,X91
Ballinclea,X91
Ballincrea,X91
Ballincurragh,X91
Ballinearla,X91
Ballinlammy,X91
Ballinlaw,X91
Ballinlough,X91
Ballintober,X91
Ballinva North,X91
Ballinva South,X91
Ballinvoher,X91
Ballybrazil,X91
Ballyconnaught,X91
Ballydaw,X91
Ballyfacey,X91
Ballyfacey Lower,X91
Ballygorey,X91
Ballygriffin,X91
Ballyhemin,X91
Ballyhomuck,X91
Ballykenna,X91
Ballykeoghan,X91
Ballykillaboy,X91
Ballyknockbeg,X91
Ballyluskey,X91
Ballymagill,X91
Ballymartin,X91
Ballymorris,X91
Ballymountain,X91
Ballynamorahan,X91
Ballynooney,X91
Ballynooney East,X91
Ballyogreek,X91
Ballyquin,X91
Ballyrobin,X91
Ballyrowragh,X91
Ballytarsna,X91
Ballytarsney,X91
Ballyvalla,X91
Ballyvarring,X91
Ballyvatheen,X91
Ballywairy,X91
Barnacole,X91
Barrabehy,X91
Baunnageloge,X91
Bellfield,X91
Belmount Park,X91
Belview,X91
Belview Port,X91
Bishopshall,X91
Blackthorn Hills,X91
Brabstown,X91
Brownsford,X91
Brownstown,X91
Buckstown,X91
Cappagh,X91
Carrickinnane,X91
Carriganurra,X91
Carrigeen,X91
Castlebanny,X91
Castlegannon,X91
Charlestown,X91
Christendom,X91
Clasharoe,X91
Clogga,X91
Clonassy,X91
Clonmore,X91
Clover Meadows,X91
Cooleen,X91
Coolnahau,X91
Coolnaleen,X91
Corluddy,X91
Crawn,X91
Crowbally,X91
Currabehy,X91
Curraghlane,X91
Curraghmartin,X91
Curraghmore,X91
Cussana,X91
Dangan,X91
Dangan Bridge,X91
Darbystown,X91
Davidstown,X91
Deerpark,X91
Derrylackey,X91
Dournane,X91
Dournane Village,X91
Drumdowney,X91
Drumdowney Lower,X91
Drumdowney Upper,X91
Dungooley,X91
Dunkitt,X91
Earlsrath,X91
Emil,X91
Fahee,X91
Farnoge,X91
Farranmacedmond,X91
Ferrybank,X91
Filbuckstown,X91
Flemingstown,X91
Garrandarragh,X91
Garrygaug,X91
Gaulsmills,X91
Gaulstown,X91
Glenballyvally,X91
Glendonnell,X91
Glengrant,X91
Glenpipe,X91
Gorteens,X91
Grange,X91
Grannagh,X91
Grannagh Business C,X91
Grannagh Castle,X91
Grannagh Knock,X91
Greenville,X91
Grogan,X91
Guilkagh Beg,X91
Haggard,X91
Harristown,X91
Inchacarron,X91
Kilbride,X91
Kilcraggan,X91
Kilcready,X91
Kilculliheen,X91
Killahy,X91
Killandrew,X91
Killaspy,X91
Killeen,X91
Killinaspick,X91
Kilmacow,X91
Kilmurry,X91
Knockbrack,X91
Knockbrown,X91
Knockhouse,X91
Knockinure,X91
Knockmoylan,X91
Larkfield,X91
Licketstown,X91
Listerlin,X91
Listrolin,X91
Loughcullen,X91
Lower Ballydaw,X91
Lower Corluddy,X91
Lower Kilmacow,X91
Luffany,X91
Lukeswell,X91
Manselscourt,X91
Melville,X91
Milepost,X91
Milltown,X91
Milltown Upper,X91
Molum,X91
Moneyhenry,X91
Mooncoin,X91
Moonveen,X91
Mount Sion,X91
Mountniell,X91
Mullinabro,X91
Mullinabro Business,X91
Mullinakill,X91
Mullinavat,X91
Murtaghstown,X91
Narrabane,X91
Narrabane North,X91
Narrabane South,X91
New Aglish,X91
New Chapel,X91
Newgrove,X91
Newrath,X91
Newtown,X91
Nicholastown,X91
Parkareid,X91
Parkstown Upper,X91
Peafield,X91
Pollrone,X91
Portnahully,X91
Portnascully,X91
Rahard,X91
Rahard West,X91
Rathculliheen,X91
Rathcurby,X91
Rathcurby North,X91
Rathcurby South,X91
Rathkieran,X91
Rathlikeen,X91
Rathnasmolagh,X91
Rathpatrick,X91
Redacres North,X91
Redacres South,X91
Ringville,X91
Rochestown,X91
Rocklands,X91
Rockshire,X91
Rosboultra,X91
Roseleigh,X91
Ross Abbey Village,X91
Rossinan,X91
Sallypark,X91
Scart,X91
Silversprings,X91
Skeard,X91
Skelpstown,X91
Slieverue,X91
Smartscastle,X91
Smartscastle East,X91
Smartscastle West,X91
Smithstown,X91
Strangsmill,X91
The Beeches,X91
The Glebe,X91
