Town,Postcode
Croaghan,F92
Croaghan Lower,F92
Croaghross,F92
Crockalaghta,F92
Crocknamurleog,F92
Crolly,F92
Crossogs,F92
Cruckraw,F92
Cullion,F92
Curragh,F92
Curraghleas,F92
Curransport,F92
Currin,F92
Dargan,F92
Deenystown,F92
Derora,F92
Derriscleigh,F92
Derryart,F92
Derrybeg,F92
Derrycassan,F92
Derryconnor,F92
Derryfad,F92
Derryherriff,F92
Derryreel,F92
Derryreel East,F92
Derryreel Upper,F92
Derryreel West,F92
Devlin,F92
Devlinmore,F92
Devlinreagh,F92
Doagh Beg,F92
Doagh More,F92
Doaghcrabbin,F92
Dooballagh,F92
Dooen,F92
Dooey,F92
Doon,F92
Doonan,F92
Doorable,F92
Dore Lower,F92
Dore Middle,F92
Dore Upper,F92
Downings,F92
Drean,F92
Drimeason,F92
Driminaught,F92
Drimnaraw,F92
Dromore,F92
Drum,F92
Drumabodan,F92
Drumacanoo,F92
Drumacloghan,F92
Drumadoan,F92
Drumany,F92
Drumatrumman,F92
Drumbarnett,F92
Drumbarnett Lower,F92
Drumbarnett Middle,F92
Drumbern,F92
Drumbollogue,F92
Drumbrick,F92
Drumcairn,F92
Drumcavney,F92
Drumdeevin,F92
Drumdutton,F92
Drumenan,F92
Drumerdagh,F92
Drumfad Lower,F92
Drumfin,F92
Drumgreggan,F92
Drumhallagh Lower,F92
Drumhallagh Upper,F92
Drumherrive,F92
Drumlackagh,F92
Drumleavalliagh,F92
Drumlurgagh,F92
Drummacaladdery,F92
Drumman,F92
Drumnacarry,F92
Drumnacraig,F92
Drumnahoagh,F92
Drumnahough,F92
Drumnakillew,F92
Drumnamona,F92
Drumnashammer,F92
Drumnaskeagh,F92
Drumnatinney,F92
Drumnawoo,F92
Drumoghill,F92
Drumonaghan,F92
Drumreen,F92
Drumronan,F92
Drumsallagh,F92
Drury,F92
Dry Arch Business P,F92
Dundooan Lower,F92
Dundooan Upper,F92
Dundrudian,F92
Dunduffsfort,F92
Dunfanaghy,F92
Dunlewey,F92
Dunlewey Far,F92
Dunmore,F92
Dunmore Lower,F92
Dunmore Upper,F92
Duntally,F92
Duntinny,F92
East Town,F92
Edenacarnan,F92
Edenacarnan South,F92
Ellistrin,F92
Ellistrin Big,F92
Ellistrin Little,F92
Elly,F92
Enterprise Fund Bus,F92
Errarooey Beg,F92
Errarooey More,F92
Errity,F92
Fahykeen,F92
Falbane,F92
Falcarragh,F92
Falcarragh Hill,F92
Fallagowan,F92
Fallaneas,F92
Fanaboy,F92
Fanavolty,F92
Fanmore,F92
Farnagh,F92
Farsetmore,F92
Faugher,F92
Faugher Lower,F92
Fawans,F92
Fawninoughan,F92
Feymore,F92
Figart,F92
Forquar,F92
Fort Royal,F92
Fortstewart,F92
Foxhall,F92
Fycorrenagh,F92
Galdonagh,F92
Galdonagh Glebe,F92
Galdonagh Point,F92
Garrowcarry,F92
Garrygort,F92
Garrymore,F92
Glack,F92
Glassagh,F92
Glassagh Lower,F92
Glassagh Upper,F92
Glassaghmore,F92
Glassan,F92
Glasserchoo,F92
Glasserchoo Lower,F92
Gleann Domhain Beag,F92
Glebe,F92
Glen Lower,F92
Glen Upper,F92
Glen Village,F92
Glenalla,F92
Glencairn,F92
Glencar,F92
Glencar Irish,F92
Glencar Scotch,F92
Glencoe,F92
Glencross,F92
Gleneraugh,F92
Glengillagrana High,F92
Glenhola,F92
Glenineeny,F92
Glenkeen,F92
Glenkeeragh,F92
Glenkeo,F92
Glenleary,F92
Glenmaquin,F92
Glenmaquin Lower,F92
Glenmaquin Upper,F92
Glenmenagh,F92
Glenoory,F92
Glenoughty,F92
Glenree,F92
Glenthornan,F92
Glentidaly,F92
Glentidaly Glebe,F92
Glenvar,F92
Glenveagh,F92
Golan,F92
Goldrum,F92
Gortahork,F92
Gortalaban,F92
Gortamore,F92
Gortaway,F92
Gortcally,F92
Gortflugh,F92
Gortgar,F92
Gortgarra,F92
Gortin,F92
Gortlee,F92
Gortlough,F92
Gortmacall Beg,F92
Gortmacoll,F92
Gortnabrade,F92
Gortnacor,F92
Gortnacorrib,F92
Gortnalake,F92
Gortnalake Lower,F92
Gortnalaragh,F92
Gortnalughoge,F92
Gortnamona,F92
Gortnaskeagh,F92
Gortnatraw North,F92
Gortnatraw South,F92
Gortnavern,F92
Grawkey,F92
Grawkey Glebe,F92
Greenes Chalet's,F92
Greenfort,F92
Greenhill,F92
Grogagh,F92
Grovehall,F92
Gweedore,F92
Harbour View,F92
Harleys Warehouse U,F92
High Glen,F92
Hillhead,F92
Illion,F92
Inishmeane,F92
Inniskill,F92
Island Roy,F92
Jim Rodgers Busines,F92
John Crossan Busine,F92
Keadue,F92
Keeldrum Lower,F92
Keeldrum Middle,F92
Keeldrum Upper,F92
Keeloges,F92
Keenaghan,F92
Keranstown,F92
Kerrykeel,F92
Kilconnell,F92
Kildarragh,F92
Kill,F92
Kill Mountain,F92
Killavee,F92
Killcampbell,F92
Killindarragh,F92
Killoughcarron,F92
Killult,F92
Killult Lower,F92
Killult Middle,F92
Killult Upper,F92
Killyclug,F92
Killycolman,F92
Killycreen,F92
Killydesert,F92
Killydonnell,F92
Killygarvan Lower,F92
Killygarvan Upper,F92
Killylastin,F92
Killymasney,F92
Kilmacloo,F92
Kilmacrennan,F92
Kilmore,F92
Kilpheak,F92
Kiltoy,F92
Kincraigy,F92
Kindrum,F92
Kinletteragh,F92
Kinnalargy,F92
Kinnalough,F92
Kintale,F92
Kirkneedy,F92
Kirkstown,F92
Knockastoller,F92
Knockbrack,F92
Knockduff,F92
Knockfola,F92
Knockfola Lower,F92
Knocknabollan,F92
Knocknafaugher,F92
Knocknamona,F92
Knockybrin,F92
Labbadish,F92
Lacknacoo,F92
Laddan,F92
Lagboy,F92
Lanehead,F92
Larganreagh,F92
Largatreany,F92
Leabgarrow,F92
Leabrannagh,F92
Leck,F92
Legland,F92
Legnahoorey,F92
Lehardan,F92
Leitir,F92
Lenamore,F92
Lenamore Upper,F92
Lettercaugh,F92
Letterfad,F92
Letterkenny,F92
Letterkenny Busines,F92
Letterkenny Office,F92
Letterleague,F92
Lisclamerty,F92
Lismonaghan,F92
Lisnaneese Lower,F92
Lisnaneese Upper,F92
Lisnennan,F92
Lisnennan Industria,F92
Listack,F92
Listillion,F92
Longhill,F92
Lossett,F92
Loughagannon,F92
Loughagher,F92
Loughaskerry,F92
Loughkeel,F92
Loughnagin,F92
Loughnakey,F92
Loughross,F92
Lower Downings,F92
Lugher,F92
Lunniagh,F92
Lunniaghbeg,F92
Lurgabrack,F92
Lurgacloghan,F92
Lurganboy,F92
Lurgy,F92
Lurgybrack,F92
Maghera Beg,F92
Maghera More,F92
Magherabeg,F92
Magherablade,F92
Magheraboy,F92
Magheraclogher,F92
Magheradrummond,F92
Magheragallon,F92
Magheralosk,F92
Magheramagorgan,F92
Magheramenagh,F92
Magheran,F92
Magheranakilly,F92
Magherard,F92
Magheraroarty,F92
Magheraroarty Mount,F92
Magherawardan,F92
Magherennan,F92
Maghernagran,F92
Maghernalaght,F92
Mallymore,F92
Manorcunningham,F92
Marble Hill,F92
Massinass,F92
Massmount,F92
Massreagh,F92
Maylin,F92
Meenabool,F92
Meenaboy,F92
Meenacladdy Lower,F92
Meenacreevagh,F92
Meenacuing,F92
Meenaduff,F92
Meenagall,F92
Meenala,F92
Meenaleck,F92
Meenalough,F92
Meenaniller,F92
Meenatole,F92
Meenaweal,F92
Meenawilligan,F92
Meenbunone,F92
Meencargagh,F92
Meencarrick,F92
Meencorwick,F92
Meenderry,F92
Meenderrygamph,F92
Meenformal,F92
Meenlaragh,F92
Meenlaragh Lower,F92
Meenlaragh Upper,F92
Meenreagh,F92
Meentaghconlan,F92
Meentubbert,F92
Melmore,F92
Mevagh,F92
Middletown,F92
Milford,F92
Millbrook,F92
Milltown,F92
Mín an Chladaigh,F92
Monclink,F92
Mondooey Lower,F92
Mondooey Middle,F92
Mondooey Upper,F92
Money Beg,F92
Moneyhaughley,F92
Moneymore,F92
Moross,F92
Mossfield,F92
Mount Pleasure,F92
Mountain Top,F92
Moyagh,F92
Moyle,F92
Moylehill,F92
Moyra,F92
Moyra Glebe,F92
Mullafin,F92
Mullagheep,F92
Mulroy,F92
Muntermellan,F92
Murrin,F92
Murroe,F92
Murroe Point,F92
Murroe Upper,F92
Muslack,F92
Nas Mór,F92
Newbridge,F92
Newmill,F92
Newmills,F92
Newtown Carradoan,F92
Newtown Springfield,F92
Newtownfore,F92
Newtowngrove,F92
Ochtore,F92
Oghill,F92
Old Quarry Business,F92
Oldtown,F92
Oughterlin,F92
Park,F92
Parkmore,F92
Parkowen,F92
Pinehill Industrial,F92
Plohogue,F92
Pluck,F92
Pollaid,F92
Pollans,F92
Poolawaddy,F92
Portlean,F92
Portnablagh,F92
Portsalon,F92
Prablin,F92
Prucklish,F92
Purt,F92
Race End,F92
Radharc na Cille,F92
Rahan,F92
Ramelton,F92
Ranny,F92
Raplagh,F92
Rareagh,F92
Rashedoge,F92
Rathdonnell,F92
Rathgory,F92
Rathmullan,F92
Rawros,F92
Ray,F92
Ray Grotto,F92
Ray Lower,F92
Ray Upper,F92
Raymoghy,F92
Red Brae,F92
Rinboy,F92
Rinclevan,F92
Rinmore,F92
Rinnaraw,F92
Rinnasligo,F92
Riverdale Terrace,F92
Rockhill,F92
Rocktown,F92
Rooskey,F92
Roosky,F92
Rosapenna,F92
Roscad,F92
Roshine,F92
Ross,F92
Rossbracken,F92
Rossgarrow,F92
Rosskirk,F92
Rossnakill,F92
Rossreagh,F92
Roughan,F92
Roughpark,F92
Sallaghagraine,F92
Sallaghagraine Uppe,F92
Sallybrook,F92
Saltpans,F92
Sandhill,F92
Scraig,F92
Scribley,F92
Seacor,F92
Seedagh,F92
Sessiagh,F92
Shannagh,F92
Shantallow,F92
Sharon,F92
Shellfield,F92
Sheskinbeg,F92
Shroughan,F92
Skerry,F92
Skreen Lower,F92
Skreen Upper,F92
Sleeghan,F92
Sockar,F92
Springfield,F92
Springhill,F92
Stackarnagh,F92
Starlite Business C,F92
Stragraddy,F92
Strahirley,F92
Strakeenagh,F92
Stramartin,F92
Stramore,F92
Stranabrooey,F92
Stranacorkra,F92
Stranarva,F92
Summerhill,F92
Swillybrin,F92
Tamney,F92
Tawney Lower,F92
Tawney Middle,F92
Tawney Upper,F92
Terargus,F92
Terhillion,F92
Terlin,F92
The Barn,F92
The Bog,F92
The Grove,F92
The Lagg,F92
The Old Courthouse,F92
The Pans,F92
The Ross,F92
Thorn,F92
Thorr,F92
Tirevlin,F92
Tirherron,F92
Tirhomin,F92
Tirlaughan,F92
Tirroddy,F92
Tonbane Glebe,F92
Toome,F92
Toragh,F92
Torries,F92
Tory Island,F92
Treanavinney,F92
Treanbeg,F92
Treanboy,F92
Treankeel,F92
Trentagh,F92
Trimragh,F92
Tullagh,F92
Tullaghobegley Iris,F92
Tullinascreen,F92
Tully,F92
Tully Beg,F92
Tully Hall,F92
Tully More,F92
Tully Mountain,F92
Tullybogley,F92
Tullychullion,F92
Tullyconnell,F92
Tullygay,F92
Tullyhoner,F92
Tullynadall,F92
Umerafad,F92
Umlagh,F92
Upper Ballymacool,F92
Urbalshinney,F92
Veagh,F92
West Town,F92
Whistlebear,F92
Whitehill,F92
Whiteleas,F92
Windyhall,F92
Woodhill,F92
Woodland,F92
Woodquarter,F92
Woodtown,F92
Admiran,F93
Aghaglassan,F93
Aghatubbrid,F93
Aghaveagh,F93
Aghilly,F93
Alt Lower,F93
Alt Upper,F93
Altahalla,F93
Altashane,F93
Altaskin,F93
Altatraght,F93
Altnapaste,F93
Annagh,F93
Annagh Upper,F93
Annaslee,F93
Arbatt,F93
Ardagh,F93
Ardagh Upper,F93
Ardaravan,F93
Ardee,F93
Ardlaghan,F93
Ardmore,F93
Ardmore Brae,F93
Ardmore Lower,F93
Ardnagannagh,F93
Ardnaglass,F93
Ardnascanlon,F93
Ardnasool,F93
Ardvarnock Glebe,F93
Artikellys,F93
Aughaclay,F93
Aughashiel,F93
Aughawee,F93
Aughaweel,F93
Augheygault,F93
Augheygault Big,F93
Aughgeely,F93
Aughnakeeragh,F93
Aught,F93
Avaltygort,F93
Backlands,F93
Backleas,F93
Ballagh,F93
Balleeghan East,F93
Balleeghan West,F93
Balleelaghan,F93
Balleelaghan Upper,F93
Ballinaboe,F93
Ballinabreen,F93
Ballinacor,F93
Ballinaglack,F93
Ballinaman,F93
Ballinamore,F93
Ballinatone,F93
Ballindrait,F93
Ballinlough,F93
Ballintrieve,F93
Ballintroohan,F93
Ballure,F93
Ballyaboe,F93
Ballyannon,F93
Ballyargus,F93
Ballyarrell,F93
Ballyarrell Mountai,F93
Ballybawn,F93
Ballybeg,F93
Ballybegley,F93
Ballybobaneen,F93
Ballyboe,F93
Ballybofey,F93
Ballybogan,F93
Ballybotemple,F93
Ballybrack,F93
Ballybrack Lower,F93
Ballybreen,F93
Ballybun,F93
Ballycramsy,F93
Ballycushion,F93
Ballyderowen,F93
Ballyduff,F93
Ballygonigan,F93
Ballygorman,F93
Ballyhallion,F93
Ballyharry,F93
Ballyhaskey,F93
Ballyheeney,F93
Ballyhillion,F93
Ballyholey,F93
Ballyholey Far,F93
Ballykerrigan,F93
Ballylannon,F93
Ballylast,F93
Ballylawn,F93
Ballylennon,F93
Ballyliffin,F93
Ballylinn,F93
Ballyloskey,F93
Ballymacarry,F93
Ballymacarry Lower,F93
Ballymacarthur,F93
Ballymacmoriarty,F93
Ballymagan,F93
Ballymagaraghy,F93
Ballymageehan,F93
Ballymena,F93
Ballymonaster,F93
Ballymoney,F93
Ballynagran,F93
Ballynahona,F93
Ballynahone,F93
Ballynakilly,F93
Ballynally,F93
Ballynarry,F93
Ballyratten,F93
Ballysallagh,F93
Bank End,F93
Barrack Hill,F93
Barravally,F93
Baskill,F93
Battery Brae,F93
Bawn,F93
Baylett,F93
Beaugh,F93
Belalt,F93
Beltany,F93
Beltra,F93
Benault,F93
Benduff,F93
Bindoo,F93
Binmore,F93
Binnion,F93
Birdstown,F93
Black Farm,F93
Blackrepentance,F93
Blackrock,F93
Blairstown,F93
Blanket Nook,F93
Bocan,F93
Bogagh,F93
Bogay,F93
Bogstown,F93
Bohanboy,F93
Boharna,F93
Bohillion,F93
Bohullion,F93
Bohullion Lower,F93
Bohullion Upper,F93
Bootagh,F93
Boultypatrick,F93
Boyagh,F93
Braehead,F93
Braide,F93
Bready,F93
Breaghy,F93
Bredagh Glen,F93
Bree,F93
Bree Lower,F93
Bree Upper,F93
Breen,F93
Bridgend,F93
Bridgetown Business,F93
Broadlea,F93
Broadpath,F93
Brockagh,F93
Bunacrick,F93
Bunagee,F93
Bunakillew,F93
Buncrana,F93
Bunn,F93
Bunnamayne,F93
Bunnamayne Upper,F93
Burnfoot,F93
Burnside,F93
Burnthaw,F93
Burt,F93
Cabadooey,F93
Cabry,F93
Cabry Lower,F93
Calhame,F93
Callan,F93
Callancor,F93
Camata,F93
Camus,F93
Cappry,F93
Caratra,F93
Carha,F93
Cark,F93
Carn,F93
Carn Middle,F93
Carn Upper,F93
Carnagarve,F93
Carnaghan,F93
Carnamoyle,F93
Carnashannagh,F93
Carndoagh,F93
Carndonagh,F93
Carnmalin,F93
Carnmalin Lower,F93
Carnmalin Upper,F93
Carnowen,F93
Carnowen Hill,F93
Carnshannagh,F93
Carolina,F93
Carrahunney,F93
Carranadore,F93
Carrick,F93
Carrick Brae,F93
Carrick Court,F93
Carrickadawson,F93
Carrickafodan,F93
Carrickalangan,F93
Carrickanee,F93
Carrickbrack,F93
Carrickmagrath,F93
Carrickmaquigley,F93
Carrickmore,F93
Carricknamanna,F93
Carricknashane,F93
Carricknaslate,F93
Carrickshandrum,F93
Carrigans,F93
Carronclieve,F93
Carrowbeg,F93
Carrowblagh,F93
Carrowen,F93
Carrowhill,F93
Carrowhugh,F93
Carrowkeel,F93
Carrowmenagh,F93
Carrowmore,F93
Carrowmullen,F93
Carrownaffe,F93
Carrowreagh,F93
Carrowtrasna,F93
Carry,F93
Carthage,F93
Carthage Mountain,F93
Carvagh,F93
Cashel,F93
Cashelcraw,F93
Cashelin,F93
Cashelnacor,F93
Cashelnavean,F93
Castle Hill,F93
Castlebane,F93
Castleblaugh,F93
Castlecooley,F93
Castledooey,F93
Castlefin,F93
Castleforward,F93
Castleforward Demes,F93
Castlequarter,F93
Castlethird,F93
Castletorrison,F93
Castletown,F93
Castruse,F93
Cavan,F93
Cavan Lower,F93
Cavan Upper,F93
Cavanacaw,F93
Cavanacor,F93
Cavanaweery,F93
Cccp Complex,F93
Chapel Glen,F93
Church Brae,F93
Churchminister,F93
Churchtown,F93
Claggan,F93
Clamperland,F93
Clar,F93
Claragh,F93
Clashygowan,F93
Cleagh,F93
Cloghan,F93
Cloghan Beg,F93
Cloghan More,F93
Cloghcore,F93
Clogher East,F93
Clonbeg,F93
Clonblosk,F93
Cloncha,F93
Clonclayagh,F93
Clonglash,F93
Clonmany,F93
Cloon,F93
Cloonarrell,F93
Cloontagh,F93
Clorney,F93
Closha,F93
Cloughcor,F93
Clougherna,F93
Cloughfin,F93
Cloughroe,F93
Clunelly,F93
Coill,F93
Colehill,F93
Collon,F93
Colpy,F93
Comeen,F93
Common,F93
Common Upper,F93
Coneyburrow,F93
Convoy,F93
Convoy Demesne,F93
Convoy Enterprise C,F93
Cooladawson,F93
Cooladerry,F93
Coolaghy,F93
Coolaghy Glebe,F93
Coolaleany,F93
Coolatee,F93
Coolcross,F93
Cooley,F93
Coolnasillagh,F93
Coolyslin,F93
Corcam,F93
Corcashy,F93
Corcullion,F93
Corgary,F93
Corlea,F93
Corlecky,F93
Cormakilly,F93
Cornabrogue,F93
Cornagillagh,F93
Corncamble,F93
Corradooey,F93
Corraine,F93
Correfrin,F93
Corvin,F93
Corvish,F93
Cottage,F93
Cottown,F93
Coxtown,F93
Crackna,F93
Cragnaferry,F93
Craig,F93
Craigadoes,F93
Craigadoes Lower,F93
Craigalogue,F93
Craigawannia,F93
Craigdoo,F93
Craignacally,F93
Craignagore,F93
Craignahorna,F93
Craigs,F93
Craigtown,F93
Creatland,F93
Creehennan,F93
Crega,F93
Creggan,F93
Crieve,F93
Crislaghmore,F93
Crislakeel,F93
Crislamore,F93
Croaghan,F93
Croaghonagh,F93
Croaghubbrid,F93
Crockglass,F93
Croghan,F93
Crolack,F93
Cronadun,F93
Cronakerny,F93
Cronalaghey,F93
Croragh,F93
Cross,F93
Crossconnell,F93
Crossroads,F93
Croventa,F93
Cruck Maine,F93
Cuill,F93
Culcara,F93
Culdaff,F93
Culkeeny,F93
Cullinean,F93
Cumrick,F93
Curragh,F93
Curraghalane,F93
Curraghamone,F93
Curraghomongan,F93
Cusheen,F93
Cuttymanhill,F93
Deer Park West,F93
Deerpark,F93
Demesne,F93
Dergroagh,F93
Dernacally,F93
Derrymore,F93
Dinnylinn,F93
Doaghmore,F93
Donaghmore Glebe,F93
Doneyloop,F93
Dooballagh,F93
Doocrow,F93
Dooghan,F93
Dooish,F93
Doon,F93
Dooras,F93
Dreenagh,F93
Dreenan,F93
Dresnagh,F93
Drim,F93
Drimderrydoonan,F93
Drimdoo,F93
Drimsdale,F93
Dristernan,F93
Dromore,F93
Dromore Big,F93
Dromore Little,F93
Drumacross,F93
Drumadooey,F93
Drumagee,F93
Drumakill,F93
Drumanail,F93
Drumatoland,F93
Drumaville,F93
Drumavish,F93
Drumavohy,F93
Drumaweer,F93
Drumaweer Lower,F93
Drumballycaslan,F93
Drumbane,F93
Drumbarnett,F93
Drumbeg,F93
Drumboe,F93
Drumboe Lower,F93
Drumboe Upper,F93
Drumboy,F93
Drumbuoy,F93
Drumcannon,F93
Drumcarbit,F93
Drumconnell,F93
Drumcrow,F93
Drumcroy,F93
Drumdoit,F93
Drumearn,F93
Drumennon,F93
Drumfad,F93
Drumfergus,F93
Drumfries,F93
Drumgumberland,F93
Drumhaggart,F93
Drumineney,F93
Druminor,F93
Druminor Lower,F93
Drumkeen,F93
Drumleene,F93
Drumley,F93
Drumlougher,F93
Drummay,F93
Drummucklagh,F93
Drummurphy,F93
Drumnabratty,F93
Drumnacross,F93
Drumnageeragh,F93
Drumnaha,F93
Drumnahaw,F93
Drumnashear,F93
Drumnaskea,F93
Drumskellan,F93
Drumskellan Upper,F93
Drung,F93
Drung Upper,F93
Dumberry Hill,F93
Dunaff,F93
Dunargus,F93
Dundee,F93
Dundee Lower,F93
Dundee Upper,F93
Dundrain,F93
Dunegard,F93
Dungorman,F93
Dunmore,F93
Dunree,F93
Dunross,F93
Dunwiley,F93
Dunwiley Upper,F93
Edenmore,F93
Edenoughill,F93
Edgewater Cottages,F93
Effishmore,F93
Egglybane,F93
Elaghbeg,F93
Elaghbeg Business P,F93
Eleven Ballyboes,F93
Fahan,F93
Faherna,F93
Falduff,F93
Falgarrow,F93
Fallask,F93
Falmore,F93
Farrigans,F93
Fawn,F93
Fearn,F93
Feddyglass,F93
Figart,F93
Figary,F93
Findrum,F93
Finnadork Glebe,F93
Flemingstown,F93
Foxborough,F93
Foxhole,F93
Foyfin,F93
Foyleview,F93
Francistown,F93
Francistown Upper,F93
Freehold,F93
Frendraught,F93
Gaddyduff,F93
Galwilly,F93
Galwolie,F93
Garaban,F93
Garrareagh,F93
Garrison,F93
Garrison Hill,F93
Garrynabullogy,F93
Garshooey,F93
Garvan,F93
Garvary,F93
Gibbstown,F93
Giblin,F93
Gilliestown,F93
Glack,F93
Glackmore,F93
Glacknabrade,F93
Glacknadrumman,F93
Glackroe,F93
Glar,F93
Glasha,F93
Glashagh Beg,F93
Glashagh More,F93
Glashydevet,F93
Glasmullan,F93
Glassalts,F93
Glassley,F93
Glassmullan,F93
Glebe,F93
Glebe Large,F93
Glebe Lower,F93
Glebe Upper,F93
Glenagannon,F93
Glenagivney,F93
Glencaw,F93
Glencovitt,F93
Glencrow,F93
Glencrow Business P,F93
Glencush,F93
Glendarragh,F93
Gleneely,F93
Glenfad,F93
Glengad Mountain,F93
Glenkeen,F93
Glenmakee,F93
Glenmore,F93
Glensmoyle,F93
Glentoskert,F93
Glentown,F93
Gobnascale,F93
Goland,F93
Gollan Hill,F93
Goorey,F93
Gort,F93
Gortacar,F93
Gortadragon,F93
Gortanny,F93
Gortaquigley,F93
Gortaran,F93
Gortawaken,F93
Gortcormican,F93
Gortfad,F93
Gortgrannagh,F93
Gortin,F93
Gortin North,F93
