Town,Postcode
Ballymacart Upper,X35
Ballymacaw,X91
Ballymaclode,X91
Ballymacmague,X35
Ballymacmague East,X35
Ballymacmague North,X35
Ballymacmague South,X35
Ballymakee,E91
Ballymarket,X35
Ballymartin,P51
Ballymoat,P51
Ballymoat,X91
Ballymoodranagh,P51
Ballymulalla,X35
Ballymulalla West,X35
Ballymurrin,X42
Ballynaclash,P36
Ballynacourty South,X35
Ballynadeige,P51
Ballynafineshoge,P51
Ballynaguilkee Lowe,E91
Ballynaguilkee Uppe,E91
Ballynalahessery No,X35
Ballynalahessery So,X35
Ballynamona,P36
Ballynamultina,P36
Ballynaneashagh,X91
Ballynaskeha More,X35
Ballynatray Commons,P36
Ballynatray Demesne,P36
Ballyneale,E32
Ballyneety,X35
Ballynelligan Glebe,P51
Ballynevin,E32
Ballynevoga,X42
Ballynob,E32
Ballynock,X91
Ballynoe,P51
Ballynoe East,P51
Ballynoe Upper,P51
Ballyogarty,X42
Ballyphilip,X91
Ballyquin,E32
Ballyquin,P36
Ballyrafter,P51
Ballyrandle,X35
Ballyristeen,X42
Ballyrobin,X42
Ballyroe,P36
Ballyrohan,E91
Ballyrussel,P36
Ballysaggart,P51
Ballysaggart Beg,P51
Ballysaggart More,P51
Ballysaggartbeghill,P51
Ballysallagh,P36
Ballyshoneen,X91
Ballyshunnock,X42
Ballyshunnock Lower,X42
Ballyshunnock Upper,X42
Ballythomas,E32
Ballytrisnane,X35
Ballytruckle,X91
Ballyvadd,X91
Ballyvaden,X42
Ballyvalican,X91
Ballyvalloona,X42
Ballyvecane Lower,P51
Ballyvecane Upper,P51
Ballyvellon,X91
Ballyvohalane,X42
Ballyvoile,X42
Ballyvooney,X42
Ballyvoreen,X91
Ballywelligan,P51
Barnakill,X42
Barnakill Cross,X42
Barnastook Lower,X35
Barnavalla,P51
Barracree,E91
Barranashinaun,E91
Barranastook,X35
Barravakeen,E91
Barristown,X91
Bawnabraher,X35
Bawnacommera,P36
Bawnagarrane,P36
Bawnahila,X35
Bawnard,E91
Bawnard,P36
Bawnatanavoher,X35
Bawnbrack,P51
Bawndaw,X91
Bawnfaun,E91
Bawnfoun,P51
Bawnfune,E91
Bawnfune,X91
Bawnmore,P51
Bealough,X91
Beary's Cross,E91
Bellaheen,X42
Belleville,P51
Belvedere Manor,X91
Bennettschurch,E91
Benvoy,X91
Bewley,P51
Bilberry,X91
Bilberry Boat Yard,X91
Bilberry Business P,X91
Bilberry Industrial,X91
Birchwood,X91
Bishopscourt,X91
Bishopstown,E32
Bishopstown,P51
Blacknock,X91
Bleanahouree,P51
Bleantis,E91
Blenheim,X91
Blenheim Cross,X91
Boggagh,P51
Bohadoon,X35
Bohadoon South,X35
Boherard,X35
Boherboy,P36
Boherboyrea,P51
Boherwillin,X35
Boola,E91
Boola,P36
Boola,P51
Boolabeg,E32
Boolakiely,P51
Boolattin,X42
Boolavonteen,E91
Brasscock,X91
Brenan,X42
Bridane,P51
Bridane Lower,P51
Bridane Upper,P51
Bridge Hill,X91
Bridgequarter,X35
Bridgetown,E32
Briska,X42
Briska Upper,X42
Broemountain,E91
Brooklodge,X35
Brownstown,X91
Brownstown Head,X91
Brownswood,X91
Bucks Cross,X42
Bunmahon,X42
Burgess Anchor,P51
Butlerstown,X91
Butlerstown North,X91
Butlerstown South,X91
Caherbaun,E91
Caherbrack,E91
Cahernaleague,E91
Caheruane,X42
Callaghane,X91
Camphire,P51
Camphirehill,P51
Canty,X35
Cappagh,P36
Cappagh,X35
Cappoquin,P51
Cappoquin Business,P51
Cappoquin Demesne,P51
Caragavoe,X91
Carhoon,E32
Carraig an Áird,X91
Carraigbraghan,X91
Carrickadustara,X91
Carrickanure,X91
Carrickarea,X42
Carrickaready,X42
Carrickbarrahane,X42
Carricknabrone,E91
Carrickpherish,X91
Carrickphilip,X42
Carrickphilip,X91
Carricksaggart,X91
Carrigahilla,X42
Carriganard,X91
Carrigane,P51
Carriganna,X42
Carriganore,X91
Carrigaun,X35
Carrigavantry,X91
Carrigavantry North,X91
Carrigavantry South,X91
Carrigawn,E91
Carrigcastle,X42
Carrigeen,P36
Carrigeen,P51
Carrigeen,X35
Carrigeen,X42
Carrigeennageragh B,X42
Carriglea,X35
Carriglea,X91
Carriglong,X91
Carrigmorna,X42
Carrignagower East,P51
Carrignagower West,P51
Carrignanonshagh,X42
Carrigroe,E91
Carrigroe,P51
Carrigroe,X35
Carrigrue,X91
Carrolls Cross,X42
Carronadaverg,P36
Carronbeg,P36
Carrowclough,E32
Carrowgarriffe,X35
Carrowgarriffe More,X35
Carrowleigh,E32
Carrowncashlane,X35
Carrowntassona,X42
Castlecraddock,X91
Castlelands,P51
Castlemiles,P36
Castlequarter,E91
Castlequarter,X35
Castlequarter,X42
Castlereagh,E91
Castlerichard,P51
Castletown,X91
Cheekpoint,X91
Cherrymount,P36
Cherrymount,X91
Childers Estate,X35
Church View,P51
Churchquarter,P36
Churchquarter,P51
Churchquarter,X35
Churchtown,E32
Churchtown,E91
Churchtownhill,E32
Cill Aodha,X42
Cladagh,P36
Clarinwood,X91
Clarkestown,P36
Clash,X35
Clashanahy,P36
Clashbrack,X35
Clasheenanierin,P51
Clashganny,X91
Clashmore,P36
Clashnagoneen,X35
Clashroe,X91
Clogh,P51
Clogheen,E91
Clogherane,X35
Cloghraun,P36
Clonanav,E91
Cloncoskoran,X35
Clondonnell,E32
Clonea Lower,X35
Clonea Middle,X35
Clonea Power,E32
Clonea Upper,X35
Cloneety,X35
Clonegam,X91
Clonegegaile,E91
Clonfadda,X91
Clonkerdon,X35
Clonmoyle,E32
Cloonbeg,P51
Close,P51
Cloughernagh,X91
Cluttahina,P51
Colligan,X35
Colligan Beg,X35
Colligan More,X35
Colliganmountain,X35
Colliganwood,X35
Collins Avenue,X91
Comeen,X42
Comeragh,X42
Comeraghhouse,X42
Commons,X91
Cooladalane,P51
Coolagadden,X91
Coolagh,X35
Coolagortboy,P51
Coolanheen,P51
Coolasmuthane,P51
Coolatoor,X35
Coolbagh,P36
Coolbeggan East,P51
Coolbeggan West,P51
Coolboa,P36
Coolbunnia,X91
Coolcormuck,X35
Cooldrishoge,P51
Coole,X35
Coolfinn,X91
Coolgower,X91
Coolishal,E91
Coolishal,P51
Coolnabeasoon,E91
Coolnacreena,P51
Coolnagoppoge,X91
Coolnagour,X35
Coolnahorna,E32
Coolnalingady,E32
Coolnamuck West,E32
Coolnaneagh,P51
Coolnasmear,X35
Coolnasmear Lower,X35
Coolnasmear Upper,X35
Coolnasmearmountain,X35
Coolnav,X35
Coolowen,P51
Coolrattin,X91
Coolroe,E32
Coolroe,X35
Coolroe,X91
Cooltegin,X91
Cooltubbrid East,X42
Cooltubbrid West,X42
Coolum,X91
Coolydoody,P51
Corbally,X91
Corbally Beg,X91
Corbally More,X91
Coum,E91
Coumaraglin,E91
Countygate,P51
Couse,X91
Cowmahon,X42
Coxtown,X91
Coxtown Cross,X91
Coxtown East,X91
Creadan,X91
Creggane,E91
Cregs,P36
Crehana,E32
Crehana South,E32
Crinalisk,X42
Crinnaghtaun,P51
Crinnaghtaun East,P51
Crinnaghtaun West,P51
Croan,E91
Croan Lower,E91
Croan Upper,E91
Crobally,X35
Crobally Lower,X35
Crobally Lower,X91
Crobally Upper,X91
Crooke,X91
Cross,P36
Crossery,P36
Crossford,P36
Crossroads,X91
Crough,E32
Crough,X35
Crough,X42
Croughataggart,X91
Croughateskin,E91
Croughnagree,E91
Crowhill,P51
Crushea,P36
Cuairt Cuain,X35
Cullenagh,X91
Cullencastle,X91
Cullen's Hill,X91
Currabaha,X35
Currabaha East,X42
Currabaha West,X42
Curradoon,E91
Curragh,P36
Curraghanav,P51
Curraghateskin,E91
Curraghballintlea,E32
Curraghduff,E32
Curraghkiely,E91
Curraghmore,E32
Curraghmore,X91
Curraghmoreen,P51
Curraghnagarraha,E32
Curraghnamaddree,X35
Curraghreigh,P51
Curraghreigh South,P51
Curraghroche,P51
Curraheen,E32
Curraheen,P51
Curraheen,X42
Curraheen Commons,X35
Curraheenavoher,E91
Curtiswood,E91
Cush of Grange,P36
Cushcam,X35
Cutteen,X42
Daltons Cross,X42
Darrigal,X91
Deelish,X35
Deerpark,E91
Deerpark East,P51
Deerpark North,P51
Deerparkhill,P51
Derra Lower,X35
Derra Upper,X35
Derrinlaur,E91
Derrinlaur Upper,E91
Dloughtane,P36
Doon,E91
Dooneen,X91
Downey's Cross,X42
Dromana,P51
Dromina,X91
Drumcannon,X91
Drumgorey,E91
Drumgullane East,P36
Drumgullane West,P36
Drumlohan,X42
Drumroe,P51
Drumroe East,P51
Drumroe Lower,P51
Drumroe Upper,P51
Drumrusk,X91
Drumslig,P36
Duagh,X91
Ducarrig,P61
Duckspool,X35
Duffcarrick,P36
Dukes Mill,P51
Dunabrattin,X91
Dungarvan,X35
Dunhill,X91
Dunhill Ecopark,X91
Dunhill Upper,X91
Dunmoon,P51
Dunmoon North,P51
Dunmoon South,P51
Dunmore East,X91
Durrow,X42
Dyrick Lower,P51
Dysert,P36
Eaglehill,E91
Earlscourt,X91
Englishtown,X42
Faha,X35
Faha,X42
Fahafeelagh,X42
Fairbrook,X91
Fairfield Park,X91
Fairgreen,X42
Fairlane,X35
Fairlane Roundabout,X35
Faithlegg,X91
Fallagh,X42
Falloon,X91
Farmleigh,X91
Farnane,E91
Farnane,X35
Farranbullen,X35
Farrangarrett,P36
Farranlounty,X35
Feddans,E32
Fenor,X91
Fenor South,X91
Ferrybank,X91
Ferrypoint,P36
Fews,X42
Flowerhill,P51
Forenaught,X91
Fortwilliam,P51
Fortwilliam Estate,P51
Fourmilewater,E91
Foxes Castle,X42
Foxwood,X91
Fruit Hill,X35
Furraleigh,X42
Gairha,P51
Gardenmorris,X42
Garra West,P51
Garrahylish,X42
Garranaspic,P36
Garranbane,X35
Garranmillon,X42
Garranturton,X42
Garrarus,X91
Garraunfadda,X35
Garravoone,E32
Garrison,P51
Garrybrittas,P51
Garrycline,X35
Garrycloyne,P51
Garryduff,P36
Garryduff,X35
Garrynageragh,X35
Garrynageragh East,X35
Garrynoe,P51
Gates,X35
Gaulstown,X91
Gaultier Cross,X91
Georgestown,X42
Gibbet Hill,X91
Glasha,E91
Glebe,X91
Glen,E91
Glen,X35
Glen,X42
Glen Beg,P51
Glen Beg,X35
Glen East,X42
Glen Lower,E91
Glen Lower,X35
Glen More,P51
Glen More,X35
Glen Upper,E91
Glen Upper,X35
Glen West,X42
Glenaboy,P51
Glenafalla,P51
Glenaknockaun,P51
Glenanane,E91
Glenanore,E91
Glenanore Lower,E91
Glenariska,X35
Glenasaggart,P51
Glenavaddra,X35
Glenaveha,P51
Glencairn,P51
Glencullen,P61
Glendalligan,X42
Glendaloughin,E91
Glendeish,P51
Glendeish East,P51
Glendeish West,P51
Glendine,P36
Glenegad,E91
Glenforan,P51
Glengarra,P51
Glenhouse,X91
Glenlicky,P36
Glenmore,P51
Glenmorgan,E91
Glennaglogh,P51
Glennaphuca,E32
Glennawillin,P51
Glenpatrick,E91
Glenribbeen,P51
Glenshask Beg,P51
Glenshask More,P51
Glenshelane,P51
Glenstown,E32
Glenwilliam,P36
Gliddane More,X35
Glistinane,P36
Glountane West,P51
Gortaclode,X91
Gortahilla,X91
Gortavicary,X42
Gorteen,X35
Gortnadiha,X35
Gortnadiha Lower,X35
Gortnadiha Upper,X35
Gortnalaght,X42
Gortnapeaky,P51
Goulaune,X35
Gracedieu,X91
Gracedieu East,X91
Gracedieu Lower,X91
Graigavalla,E32
Graigavalla Upper,E32
Graignagower,E91
Graigue,X35
Graigue,X42
Graigue,X91
Graigue Beg,X35
Graigue More,X35
Graiguearidda,X91
Graiguearush,X42
Graigueavurra,X35
Graiguenageeha,X42
Graigueshoneen,X42
Grallagh,P36
Grallagh Lower,P36
Grallagh Upper,P36
Grange Manor,X91
Grange Park,X91
Grantstown,X91
Grantstown Park,X91
Grantstown Village,X91
Grawn,X35
Grawn,X42
Greenane,E91
Greenane,X35
Greenfields,X91
Greenlands,P36
Grenan,X42
Guilcagh,X91
Gurteen Lower,E91
Gurteen Upper,E91
Hacketstown,X35
Hacketstown,X91
Halfwayhouse,X91
Harney's Cross,E91
Harristown,X91
Harrowhill,P36
Helvic,X35
Helvic Upper,X35
Highfield Business,X91
Hillview,X91
Holycross,X91
Horsequarter,X91
Hunthill,P51
Inchindrisla,X35
Inchinleama,P51
Island,X42
Islandhubbock,X42
Janeville,P51
Joanstown,E32
John's Hill,X91
Johnstown,X91
Joulterspark,X35
Kealfoun,X42
Keiloge,X91
Kielys Cross,P36
Kilballyquilty,E32
Kilbarry,X91
Kilbarrymeaden,X42
Kilbeg,X35
Kilbeg,X42
Kilbeg Lower,P51
Kilbeg Upper,P51
Kilbrack,E32
Kilbree,P51
Kilbree West,P51
Kilbride North,X91
Kilbride South,X91
Kilbrien,E91
Kilbrien Lower,E91
Kilcalf,P51
Kilcalf East,P51
Kilcalf West,P51
Kilcalfmountain,P51
Kilcanavee,X42
Kilcannon,X35
Kilcannon,X91
Kilcaragh,X91
Kilclogher,X35
Kilclooney,X42
Kilcohan,X91
Kilcohan Industrial,X91
Kilcolman,X35
Kilcomeragh,X42
Kilcooney,E91
Kilcop,X91
Kilcop Lower,X91
Kilcop Upper,X91
Kilcreggane,E91
Kilcullen Lower,X91
Kildermody,X91
Kilderriheen,P51
Kildraughtaun,E32
Kildwan,X42
Kilgabriel,P36
Kilganey,E91
Kilgobnet,X35
Kilgreany,E91
Kilgreany,X35
Kilgrovan,X35
Kilkeany,E91
Kilknockan,P36
Kill,X42
Kill Saint Lawrence,X91
Kill Saint Nicholas,X91
Killadangan,X35
Killahalla,P51
Killawlan,X91
Killea,P36
Killea,X91
Killeeshal,X35
Killelton,X42
Killerguile,E32
Killineen East,X35
Killineen East,X42
Killineen West,X35
Killineen West,X42
Killinoorin,X35
Killongford,X35
Killossera,X35
Killotteran,X91
Killowen,X91
Killure,X91
Killure Bridge,X91
Killure Cross,X91
Kilmacleague,X91
Kilmacleague Cross,X91
Kilmacleague East,X91
Kilmacomb,X91
Kilmacomma,E91
Kilmacquage,X91
Kilmacthomas,X42
Kilmacthomas Busine,X42
Kilmagemogue,X91
Kilmagemogue East,X91
Kilmagemogue West,X91
Kilmaloo,P36
Kilmaloo East,P36
Kilmaloo West,P36
Kilmanahan,E91
Kilmeaden,X91
Kilmeady,P36
Kilminnin,X42
Kilminnin Lower,X42
Kilminnin North,X35
Kilminnin South,X35
Kilminnin Upper,X42
Kilmolash,P51
Kilmore,P36
Kilmore East,P51
Kilmore West,P51
Kilmovee,X91
Kilmoylin,X42
Kilmurray,X35
Kilmurrin,X42
Kilnacarriga,P51
Kilnafarna,X35
Kilnafrehan East,X35
Kilnafrehan Middle,X35
Kilnafrehan West,X35
Kilnagrange,X42
Kilnamack East,E91
Kilnamack West,E91
Kilronan,E91
Kilronan,X91
Kilrossanty,X42
Kilrush,X35
Kilrush (Marquis),X35
Kilsteague,X91
Kilwatermoy,P51
Kilwinny,P51
King's Channel,X91
Kingsmeadow,X91
Knock,X35
Knockacaharna,E91
Knockacaharna,X35
Knockacoola,E91
Knockacronaun,P51
Knockacullen,X35
Knockaderry,X91
Knockaderry Upper,X91
Knockadoon,E91
Knockadrumalea,X42
Knockadullane,P51
Knockadullaun East,P61
Knockadunlea,P61
Knockalahara,P51
Knockalassa,P61
Knockalisheen,E91
Knockanaffrin,E91
Knockananna,P51
Knockane,X42
Knockane,X91
Knockanearis,P36
Knockaniska,P36
Knockaniska,P51
Knockanore,P51
Knockanore,P61
Knockanroe,X35
Knockaraha,E91
Knockateemore,X35
Knockatoor,P36
Knockatouk,P51
Knockatrellane,E91
Knockaturney,X42
Knockaun,E91
Knockaun,P51
Knockaun,X35
Knockaun East,P51
Knockaun South,P51
Knockaunacuit,P51
Knockaunagloon,X35
Knockaunbrandaun,E91
Knockaungarriff,P51
Knockaungarrive,P51
Knockaunnagoun,P36
Knockaunroe,P51
Knockavalla,E32
Knockavannia,E91
Knockaveelish,X91
Knockbawn,P61
Knockboy,E91
Knockboy,X35
Knockboy,X91
Knockbrack,P36
Knockbrack,X35
Knockcorragh,P51
Knockeen,X91
Knockenduff,X91
Knockenpadden,X91
Knockenpower,X35
Knockenpower Lower,X35
Knockenpower Upper,X35
Knockeylan,X42
Knockgarron,X35
Knockhouse,X91
Knocklucas,E91
Knockmahon,X42
Knockmaun,X35
Knockmeal,E91
Knockmeelmore,P36
Knocknabrone,P51
Knocknacreha,E32
Knocknacrohy,X91
Knocknacrooha Lower,X35
Knocknacrooha Upper,X35
Knocknacullen,X42
Knocknafallia,P51
Knocknafrehane,P51
Knocknageeragh,X35
Knocknaglogh,P61
Knocknagopple,X91
Knocknagranagh,X35
Knocknahoola,X35
Knocknalooricaun,P51
Knocknamaulee,X35
Knocknamuck,P51
Knocknanask,P51
Knocknaraha,P51
Knocknaree,E91
Knocknasalla,X35
Knocknaskagh Lower,P51
Knocknaskagh Upper,P51
Knocknastooka,P36
Knockparson,X91
Knockraha,E91
Knockroe,P51
Knockroe,X35
Knockroe,X91
Knockrour,P51
Knockrour,X42
Knockyoolihan,P51
Lackandarra,E91
Lackandarra,X35
Lackandarra Lower,E91
Lackandarra Upper,E91
Lacken,E32
Lacken,P51
Lacken,X35
Lacken Road Busines,X91
Lacken Wood,X91
Lackendarra,P36
Lackenfune,X35
Lackenrea,P51
Lady's Cove,X91
Lagg,E91
Lahardan,X91
Landscape,E91
Landsend,X35
Langanoran,E91
Larchville,X91
Lauradell,X91
Lauragh,X35
Laweesh,X91
Leagh,X35
Lefanta,P51
Lemybrien,X42
Lemybrien Upper,X42
Leperstown,X91
Lickoran,E91
Lickybeg,P36
Limekilnclose,P51
Linn Buí,X35
Lisard,X42
Lisaviron,X91
Lisaviron Bog,X91
Lisduggan,X91
Lisfennel,X35
Lisfinny,P51
Lisheen,E91
Lisheenoona,X35
Liskeelty,P36
Lisleagh,E91
Lismore,P51
Lismore Heights,X91
Lismore Lawn,X91
Lisnageragh,X42
Lisnagree,P51
Lisnakill,X91
Lisroe,X35
Liss,P61
Lissahane,X42
Lissaniska,P36
Lissarow,P36
Lisselan,X91
Lisselty,X91
Listeige,P36
Littlebridge Inches,P51
Lognagose,X35
Loskeran,X35
Loskeran Upper,X35
Loughaniska,X35
Loughanunna,X35
Loughdaheen,X91
Loughnasollis Lower,P51
Loughnasollis Upper,P51
Loughnatouse,P51
Lower Coxtown,X91
Lower Curragh,P36
Lower Dunmore,X91
Lower Shanbally,P51
Luskanargid,X35
Lyon's Cross,P51
Lyranearla,E91
Lyrattin,E91
Lyrattin,X35
Lyre,P51
Lyre,X42
Lyre East,E91
Lyre East,P51
Lyre West,E91
Lyrenaglogh,P51
Mahon Bridge,X42
Mapstown,X35
Marston,P51
Matthews Cross,X91
Mayfield,P51
Mayfield,X91
Maypark Village,X91
Middlequarter,X35
Millerstown,X42
Millstreet,X35
Millvale,E32
Minaun,X91
Moanballyshivane,P36
Moanbrack,X35
Moanfune,P51
Mocollop,P51
Modeligo,X35
Mogeha,X35
Monadiha,E32
Monafehadee,P51
Monagoush,X35
Monakirka,X42
Monalour,P51
Monalour Lower,P51
Monaman,P51
Monamraher,X35
Monang,X35
Monarud,X35
Monataggart,P51
Monatarriv,P51
Monatrea East,P36
Monatrea Middle,P36
Monatrim,P51
Monatrim Lower,P51
Monatrim Upper,P51
Monavaud,X42
Monavugga,P51
Monboy,P51
Monea,P36
Moneygorm,P51
Moneygorm North,P51
Moneygorm South,P51
Monvoy,X91
Monvoy Valley,X91
Monyvroe,P51
Moonamean,X35
Moonamintra,X91
Moonminane,E32
Moord,P36
Moorehill,P51
Mortgage,P36
Mota,X35
Mothel,E32
Mounfoun,X35
Mount Melleray,P51
Mount Odell,X35
Mount Pleasant,X91
Mountain Castle,X35
Mountainfarm,P51
Mountainrea,P51
Mountbolton,X91
Mountcongreve,X91
Mountfair,P51
Mountpatrick,X42
Mountrivers,P51
Moyng,P36
Moyng Little,P36
Munmahoge,X91
Munsburrow,E32
Mweeling,P36
Mweelnahorna,X35
Newport,P36
Newtown,E91
Newtown,P36
Newtown,X35
Newtown,X42
Newtown,X91
Nicholastown,X35
Norrisland,P51
Norwood,X91
Nymphhall,X91
Okyle,P51
Old Parish,X35
Oldcourt,X91
Oldgrange,E32
Olivers Hill,X91
Orchardstown,X91
Owbeg,P51
Paddock,P51
Park,E32
Park,E91
Park,X42
Parkatobeen,P51
Parkbeg,E32
Parkdotia,P51
Parkeenageeragh,X35
Parkeennaglogh,X42
Parkgarriff,P51
Parkmore,X35
Parknoe,P51
Parkswood,X91
Parkswood Upper,X91
Passage East,X91
Pebble Beach,X91
Pembrokestown,X91
Pickardstown,X91
Pilltown,P36
Pilpark,P36
Portally,X91
Portlaw,X91
Portnaboe,E32
Poulavanogue,E91
Poulavone,E91
Poulbautia,P51
Poulboy,E91
Pouldrew,X91
Powerscourt,X91
Powersknock,X91
Prap,P36
Propoge,P51
Prospect Hall,P36
Pulla,X35
Quarter,P51
Quillia,X91
Raheen,X91
Raheens,X91
Ralph,P51
Raspberryhill,P51
Rath,E32
Rath,P36
Rath Lower,P51
Rath Upper,P51
Rathanny,X42
Rathgormack,E32
Rathlead,X35
Rathmeaden,X42
Rathmoylan,X91
Rathmoylan Cove,X91
Rathnameneenagh,X35
Rathnaskilloge,X42
Rathquage,X42
Reacaumaglanna,P51
Reamanagh,X35
Reanabarna,P51
Reanaboola,P36
Reanaclogheen,X35
Reanagullee,X35
Reanaskeha,P36
Redgate,X35
Reisk,X91
Renadampaun,E91
Retagh,E32
Rincrew,P36
Ring,X35
Ringaphuca,X35
Ringcrehy,X35
River Park,X91
Riverstown,X91
Riverstown Business,X91
Riverview,X91
Robert's Cross,X35
Robertstown,X42
Rockfield,X35
Rodeen,P36
Roseville,P51
Ross,E32
Ross,P51
Ross,X91
Rossduff,X91
Rossmore,X42
Rusheens,X35
Russellstown,E91
Russellstown New,E91
Russellstown Wood,E91
Russian Side,X91
Saint Augustine's s,X35
Salterbridge,P51
Sapperton North,P51
Sapperton South,P51
Savagetown,X42
Scart,E91
Scart,P51
Scart,X35
Scartacrooka,X42
Scartlea,E91
Scartore,X35
Scrahan,X35
Scrahan,X42
Scrahans East,P51
Scrahans West,P51
Scrouthea,E91
Scrouthea East,E91
Scrouthea West,E91
Seafield,X42
Seafield Cross,X42
Seapark,X35
Seapoint Business P,X91
Seaview,X35
Seskin,E32
Shanacloon,X35
Shanaclune,X91
Shanacool,X42
Shanacoole,P36
Shanakill,E32
Shanakill,X35
Shanakill,X42
Shanapollagh,P51
Shanavoola,P51
Shanbally,P36
Shanbally,P51
Shanbally,X35
Shanbally,X42
Shanballyanne,E91
Shandon,X35
Shean,P51
Shean Beg,P51
Shean More,P51
Sheskin,P51
Sheskin,X42
Shinganagh,X91
Shrough,P51
Sillaheen,E91
Sion,P51
Six Cross Roads Bus,X91
