Town,Postcode
Goldenhills,E25
Goolds Cross,E25
Gortmakellis,E25
Gortnaclogh,E25
Gortnagranna,E25
Gortnaskehy,E25
Gortrua,E25
Graigue,E25
Grallagh,E25
Grange North,E25
Grangebeg,E25
Grangemore,E25
Grantstown,E25
Gurteenamoe,E25
Hills-Lot,E25
Horeabbey,E25
Hughes-Lot East,E25
Hymenstown,E25
Kilbreedy,E25
Kilfeacle,E25
Killeenasteena,E25
Killistafford,E25
Kilmore,E25
Kilmore Lower,E25
Kilmore Upper,E25
Kilmoyler,E25
Kilnacask Lower,E25
Kilshenane,E25
Kingstown,E25
Knockannaveigh,E25
Knockantemple,E25
Knockatoor,E25
Knockbawn,E25
Knockillon,E25
Knockroe,E25
Knocksaintlour,E25
Lacey's Cross,E25
Ladyswell,E25
Laffina,E25
Laffina Lane,E25
Lagganstown,E25
Lagganstown Lower,E25
Lagganstown Upper,E25
Lalors-Lot,E25
Lisbrook,E25
Lisgibbon,E25
Lisheen,E25
Lisheen Beg,E25
Lisloran,E25
Longfield,E25
Loughfeedora,E25
Loughkent East,E25
Loughkent West,E25
Lyonstown,E25
Mantlehill,E25
Mantlehill Great,E25
Marlhill,E25
Marlow,E25
Marshalstown,E25
Masterstown,E25
Mayfield,E25
Meldrum,E25
Milltown,E25
Moanteen,E25
Mocklershill,E25
Monadreela,E25
Monagee,E25
Monameagh,E25
Monroe,E25
Mough,E25
Mountjudkin,E25
New Inn,E25
Newpark,E25
Nodstown,E25
Nodstown South,E25
Owen and Biggs Lot,E25
Peake,E25
Persses - Lot,E25
Piercetown,E25
Pigeon Park,E25
Price's-Lot,E25
Pubblehill,E25
Racecourse,E25
Racecourse Cross,E25
Raheen,E25
Railstown,E25
Rathclogh,E25
Rathclogh South,E25
Rathcloheen,E25
Rathcoun,E25
Rathduff,E25
Rathgallen,E25
Rathmacarty,E25
Rathordan,E25
Rathsallagh,E25
Rockwell College,E25
Rosegreen,E25
Rossmore,E25
Ruan,E25
Saint Patricksrock,E25
Scraggaun,E25
Sergeants Lot,E25
Shanballa,E25
Skehanagh,E25
Slatefield,E25
Spafield,E25
Springmount,E25
Srahavarrella,E25
Stephenstown,E25
Stone Park,E25
Stuke,E25
Suircastle,E25
Suirville,E25
Synone,E25
Templenahurney,E25
Templenoe,E25
The Commons,E25
The Moate,E25
The Steeples,E25
The Weir,E25
Thomastown,E25
Thomastown Demesne,E25
Thurlesbeg,E25
Toberadora,E25
Toragh,E25
Toureen,E25
Turraheen,E25
Turraheen Lower,E25
Turraheen Upper,E25
Wallers-Lot,E25
Westonslot,E25
Windmill,E25
Woodford,E25
Ahenny,E32
Ardbane,E32
Attyjames,E32
Ballinacluna,E32
Ballinagrana,E32
Ballinderry,E32
Ballinruan,E32
Ballinurra,E32
Ballinver,E32
Ballybranoge,E32
Ballycurkeen,E32
Ballydavid,E32
Ballyduggan,E32
Ballylynch,E32
Ballynamona,E32
Ballyneale,E32
Ballynoran,E32
Ballyogue,E32
Ballyrichard,E32
Bawndonnell,E32
Blenaleen,E32
Breanormore,E32
Brittas,E32
Butlerstown,E32
Carrickbeg,E32
Carrick-on-Suir,E32
Clashnasmut,E32
Cregg,E32
Croan,E32
Curraghadobbin,E32
Curraheen,E32
Currasilla,E32
Deerpark,E32
Fairgreen,E32
Faugheen,E32
Figlash,E32
Garranbeg,E32
Garrangibbon,E32
Garryduff,E32
Garrymorris,E32
Glenacunna,E32
Glenaskeagh,E32
Grange,E32
Grangemockler,E32
Green Hill Village,E32
Greenhill,E32
Heathview,E32
Kilvemnon,E32
Knocknaconnery,E32
Knockrathkelly,E32
Kylanoreashy,E32
Lisadobber,E32
Lower Ballylynch,E32
Macreary,E32
Mainstown,E32
Mangan,E32
Mayladstown,E32
Mill River Business,E32
Mullough,E32
Newtown Lower,E32
Newtown Upper,E32
Ninemilehouse,E32
Oldcastle,E32
Poulmaleen,E32
Raheen,E32
Rathclarish,E32
Slate Quarries,E32
South Lodge,E32
Templemichael,E32
The Boreen,E32
Three Bridges,E32
Three Bridges Busin,E32
Tinhalla,E32
Tinlough,E32
Tinnakelly,E32
Tinvane,E32
Tullohea,E32
Whitehall,E32
Acraboy,E34
Aherlow,E34
Aherlow House Hotel,E34
Alleen,E34
Annacarty,E34
Ardane,E34
Ardane Cross,E34
Ardavillane,E34
Ardlaman,E34
Ardloman,E34
Ardnagassane,E34
Arravale,E34
Ashgrove,E34
Attybrick,E34
Ayle,E34
Bahagha,E34
Ballagh,E34
Ballagh Lower,E34
Ballagh Upper,E34
Ballinacourty,E34
Ballinacree,E34
Ballinahow,E34
Ballinard,E34
Ballinard Cross,E34
Ballinglanna,E34
Ballinleenty,E34
Ballinlough East,E34
Ballinlough West,E34
Ballintemple,E34
Ballinulty,E34
Ballinvasa,E34
Ballinvee,E34
Ballybeg,E34
Ballybrack,E34
Ballybrickane,E34
Ballybrien,E34
Ballybrunoge,E34
Ballycohy,E34
Ballyconry,E34
Ballycrana,E34
Ballycrehane,E34
Ballycurrane,E34
Ballydavid,E34
Ballydonagh,E34
Ballygarrane,E34
Ballyglasheen,E34
Ballyglass Lower,E34
Ballyglass Upper,E34
Ballygodoon,E34
Ballyhane,E34
Ballyhane East,E34
Ballyhane West,E34
Ballyhone,E34
Ballyhoulihan,E34
Ballyhurst,E34
Ballykisteen,E34
Ballykiveen,E34
Ballykiveen Lower,E34
Ballymacady,E34
Ballymorris,E34
Ballynadruchilly,E34
Ballynagleragh,E34
Ballynagrana,E34
Ballynamrossagh,E34
Ballynaveen,E34
Ballyneale,E34
Ballynilard,E34
Ballyphilip,E34
Ballyrobin,E34
Ballyryan East,E34
Ballyryan West,E34
Ballysheedy,E34
Ballyviggane,E34
Ballyvirane,E34
Ballyvistea,E34
Ballywalter,E34
Ballywire,E34
Ballywire Cross,E34
Bansha,E34
Bansha West,E34
Barnaleen,E34
Barnlough,E34
Barronstown,E34
Bartoose,E34
Bealacune,E34
Birchgrove,E34
Bishopswood,E34
Bishopswood Upper,E34
Blackbridge,E34
Blackstairs,E34
Bohercrowe,E34
Boherduff,E34
Bohertrime,E34
Boherveendrum,E34
Bonarea,E34
Boolanunane,E34
Booleen,E34
Boreen,E34
Breansha,E34
Breansha Beg,E34
Breansha More,E34
Brodeen,E34
Cahernahalla,E34
Cappagh,E34
Cappamurragh,E34
Capparattin,E34
Cappauniac,E34
Cappawhite,E34
Carron,E34
Carronreddy,E34
Carrow,E34
Carrowclogh,E34
Carrowkeale,E34
Carrownreddy,E34
Castlefield,E34
Cauteen,E34
Chadville,E34
Chair Hill,E34
Chancellorsland,E34
Chantersland,E34
Churchfield,E34
Churchquarter,E34
Clashalaher,E34
Clashaquirk,E34
Clashavickteery,E34
Clashdrumsmith,E34
Clasheleesha,E34
Clashnacrony,E34
Cleghile,E34
Clerkstown,E34
Cloghaready,E34
Cloghera,E34
Clonaspoe,E34
Clonbrick,E34
Clonganhue,E34
Clonkelly,E34
Clonmaine,E34
Clonmorewalk,E34
Clonmurragha,E34
Clonpet,E34
Cloonfinglass,E34
Cloonmalonga,E34
Cloonmanagh,E34
College,E34
Collegelands,E34
Comea,E34
Commonaline,E34
Convent Cross,E34
Coolacussane,E34
Coolbawn,E34
Coolboy,E34
Coolgurt,E34
Coolnagun,E34
Coolnaherin,E34
Coologe,E34
Cordangan,E34
Corderry,E34
Crogue,E34
Croguebeg,E34
Croguemore,E34
Crossayle,E34
Cullen,E34
Cullen Hill,E34
Curraghavoke,E34
Curraghpoor,E34
Curraheen,E34
Damerville,E34
Deerpark,E34
Donaskeagh,E34
Donaskeagh Cross,E34
Donohill,E34
Donohill Cross,E34
Doonoor,E34
Drishane,E34
Dromarka,E34
Dromline,E34
Drumcliffe,E34
Drumcomoge,E34
Druminda,E34
Drumleagh,E34
Drumminacroahy,E34
Drumwood,E34
Duncummin,E34
Dundrum,E34
Dundrum Demesne,E34
Dundrum House Hotel,E34
Emly,E34
Farnaclara,E34
Farnacliffe,E34
Farran,E34
Farranavilla,E34
Fawnagowan,E34
Fihertagh,E34
Foilaclug,E34
Foildarrig,E34
Foilmacduff,E34
Fortyacres,E34
Foxfort,E34
Friarsfield,E34
Garranacanty,E34
Garryduff,E34
Garryduff East,E34
Garryduff West,E34
Garryshane,E34
Glassdrum,E34
Glassdrum Upper,E34
Glebe,E34
Glenbane,E34
Glencarbry,E34
Glencush,E34
Glengar,E34
Glenmorgan,E34
Glenpaudeen,E34
Goatinstown,E34
Goldengarden,E34
Gortaderry,E34
Gortanerrig,E34
Gortard,E34
Gortarush Lower,E34
Gortarush Upper,E34
Gortavalla Business,E34
Gortavoher East,E34
Gortavoher West,E34
Gortdrum,E34
Gorteen,E34
Gorteennamona,E34
Gortnabarnan,E34
Gortnacoolagh,E34
Gortnafurra,E34
Gortnakeare,E34
Gortussa Cross,E34
Graffin,E34
Grange,E34
Grantstown,E34
Greenane,E34
Greenfields,E34
Greenpark,E34
Greenrath,E34
Grovelawn,E34
Gurteen,E34
Gurteenapocka,E34
Gurteendevane,E34
Gurth,E34
Gurth Cross,E34
Gurtussa,E34
Hollyford,E34
Hollyford Village,E34
Holystack,E34
Illaumeen,E34
Inch,E34
Ironmills,E34
Kilbeg,E34
Kilcoran,E34
Kilfeacle,E34
Killea,E34
Killenure,E34
Kilmore,E34
Kilmore Upper,E34
Kilmoyler,E34
Kilpatrick,E34
Kilross,E34
Kilshane,E34
Kingswell,E34
Knockacurra,E34
Knockane,E34
Knockaneduff,E34
Knockanrawley,E34
Knockanrawley Indus,E34
Knockavilla,E34
Knockballymaloo,E34
Knockballynoe East,E34
Knockballynoe West,E34
Knockfelagh,E34
Knockfobole,E34
Knockgorman,E34
Knocknavar,E34
Knockordan,E34
Knockroe,E34
Kyle,E34
Kyle Crossing,E34
Kyle Upper,E34
Kyleenagallive,E34
Lackantedane,E34
Lackcomber,E34
Lacken,E34
Lacknacreeney,E34
Laffina,E34
Lattin,E34
Lattin East,E34
Lattin North,E34
Lattin West,E34
Leenane,E34
Leugh,E34
Limerick Junction,E34
Lisduff,E34
Lisheen,E34
Lisheen Lower,E34
Lisheen Upper,E34
Lisheendarby,E34
Lisheenfrankagh,E34
Lisheenkyle,E34
Lismacue,E34
Lisnagaul,E34
Lissobihane,E34
Lisvarrinane,E34
Longford,E34
Longford Bridge,E34
Longstone,E34
Losset,E34
Lyre,E34
Mackanagh,E34
Mackanagh Upper,E34
Maudemount,E34
Mealcyle,E34
Meenvee,E34
Millbrook,E34
Milltown,E34
Moanmore,E34
Moanreagh,E34
Moanvaun,E34
Moatabulcane,E34
Moatquarter,E34
Moher East,E34
Moher West,E34
Moheragh,E34
Monaboula,E34
Monaboula Lower,E34
Monard,E34
Monard Lower,E34
Monderagh,E34
Monemore,E34
Monour,E34
Montanavoe,E34
Moorabbey,E34
Mooresfort,E34
Mount Bruis,E34
Mountwilliam,E34
Murgasty,E34
Newtown,E34
Newtown Lower,E34
Nickeres,E34
Oldcastle,E34
Pallas,E34
Parkroe,E34
Philipstown,E34
Piperhill,E34
Pollagh,E34
Puddingfield,E34
Raheen,E34
Raheen Lower,E34
Rahyvira,E34
Ranacrohy,E34
Rathanny,E34
Rathdermot,E34
Rathduff,E34
Rathkea,E34
Rathmoyle,E34
Rathnaveen,E34
Rathsasseragh,E34
Reafadda,E34
Reafadda North,E34
Reagoulane,E34
Reddan's Walk,E34
Rodus,E34
Rosanna,E34
Roseboro,E34
Rossacrow,E34
Rossadrehid,E34
Rossbeg,E34
Rossbog,E34
Rossmore Neighbourh,E34
Rossmore Village,E34
Ruan,E34
Russelstown,E34
Sadlierswells,E34
Sandymount,E34
Scalaheen,E34
Scarrough,E34
Scart,E34
Seskin,E34
Shanacloon,E34
Shanaknock,E34
Shanballymore,E34
Shandangan,E34
Shinganagh,E34
Shronell,E34
Shronell Beg,E34
Shronell More,E34
Shrough,E34
Silverhill,E34
Solohead,E34
Solohead Cross,E34
Soloheadbeg,E34
Springfield,E34
Springhouse,E34
Stokaun,E34
Stonepark,E34
Summerhill,E34
Tankerstown,E34
Templenahurney,E34
Templenoe,E34
The Hills,E34
Tinnahinchy,E34
Tipperary,E34
Toem,E34
Toor,E34
Tooreen,E34
Tulla,E34
Wardpark,E34
Westlawn,E34
Abbeyville,E41
Adamstown,E41
Affoley,E41
Allengort,E41
Annesgrove,E41
Annfield,E41
Archerstown,E41
Archerstown Industr,E41
Ardbawn,E41
Ashhill,E41
Athloman,E41
Athnid,E41
Athnid Beg,E41
Athnid More,E41
Atshanboe,E41
Aughall,E41
Aughall Middle,E41
Aughnagomaun,E41
Aughvolyshane,E41
Bachelors Hill,E41
Ballaghboy,E41
Ballinacloughy,E41
Ballinahow,E41
Ballinamona,E41
Ballincurry,E41
Ballincurry Cross,E41
Ballingarry,E41
Ballingarry Lower,E41
Ballingarry Upper,E41
Ballingleragh,E41
Ballinlassa,E41
Ballinlonty,E41
Ballinroe,E41
Ballintogher,E41
Ballinure,E41
Ballybeg,E41
Ballybeg Upper,E41
Ballyboy,E41
Ballycahill,E41
Ballycullen,E41
Ballycurrane,E41
Ballydaff,E41
Ballydavid,E41
Ballydonnell,E41
Ballydough,E41
Ballyduag,E41
Ballyduff,E41
Ballyerk,E41
Ballyfinnane,E41
Ballygemmane,E41
Ballyheen,E41
Ballykerin,E41
Ballyknockane,E41
Ballylanigan,E41
Ballylusky,E41
Ballymoreen,E41
Ballynahow,E41
Ballynastick,E41
Ballynennan,E41
Ballynira,E41
Ballynonty,E41
Ballyoughter,E41
Ballypatrick,E41
Ballyphilip,E41
Ballyrichard,E41
Ballyroan,E41
Ballysloe,E41
Ballytohill,E41
Ballyvadlea,E41
Ballyvinane,E41
Ballyvoneen,E41
Ballywalter,E41
Banquet Hill,E41
Barna,E41
Barnalisheen,E41
Barnane,E41
Barracurra,E41
Bawnavrona,E41
Bawnreigh,E41
Bawnrickard,E41
Bawntameena,E41
Beakstown,E41
Beeverstown,E41
Belleville,E41
Birchhill,E41
Blackcastle,E41
Boherlug,E41
Bohernacrusha,E41
Bohernamona,E41
Boolaree,E41
Borheenduff,E41
Borris,E41
Borrisbeg,E41
Borrisland South,E41
Borrisoleigh,E41
Borroway,E41
Boulabeha,E41
Bouladuff,E41
Briarsfield,E41
Brittas,E41
Brocka,E41
Brookley,E41
Broomhill,E41
Buffanagh,E41
Buolick,E41
Burnchurch,E41
Butlers Lodge,E41
Cabra,E41
Cabragh Business Pa,E41
Cappa,E41
Cappaclough,E41
Cappaghnagarrane,E41
Cappanaleigh,E41
Cappanavilla,E41
Cappanilly,E41
Carhue,E41
Carrigeen,E41
Carrow,E41
Cassestown,E41
Castlefogarty,E41
Castlehill,E41
Castleiney,E41
Castlequarter,E41
Castletown,E41
Castleview,E41
Cattaganstown,E41
Churchquarter,E41
Clareen,E41
Clashbeg,E41
Clashduff,E41
Cleakile,E41
Cleragh,E41
Clobanna,E41
Cloghane,E41
Clohogue,E41
Clon Beg,E41
Clonagoose,E41
Clonamondra,E41
Clonboo,E41
Cloncleigh,E41
Clonely,E41
Cloneyharp,E41
Cloneyross,E41
Clongower,E41
Clonismullen,E41
Clonmore,E41
Clonora,E41
Cloone,E41
Cloonyhea,E41
Cloughmartin,E41
Cloughtaney,E41
Clover,E41
Coalbrook,E41
Coarsepark,E41
Cobbs,E41
Coldfields,E41
Condonstown,E41
Cooga,E41
Coohaun,E41
Coolahulla,E41
Coolataggle,E41
Coolaun,E41
Coolbawn,E41
Coolcormack,E41
Coolcroo,E41
Coolderry,E41
Cooldine,E41
Coole,E41
Cooleagh,E41
Cooleeny,E41
Coolgarrane,E41
Coolgort,E41
Coolkennedy,E41
Coolkill,E41
Coolkip,E41
Coolnamona,E41
Coolnashinnagh,E41
Coolquill,E41
Copper,E41
Copper Cross,E41
Corbally,E41
Cormackstown,E41
Cottage,E41
Coumnageeha,E41
Coumnagilla,E41
Crabb,E41
Crannagh,E41
Crohane,E41
Crohane Lower,E41
Crohane Upper,E41
Cronavone,E41
Crosscannon,E41
Crossogue,E41
Crossogues,E41
Cullenagh,E41
Cullohill,E41
Cummer,E41
Cummer Beg,E41
Cummer Moloughney,E41
Cummer More,E41
Cummerjudy,E41
Currabaha,E41
Curraghduff,E41
Curraghgloss,E41
Curraghgraigue,E41
Curraghkeal,E41
Curraghnaboola,E41
Curraheen,E41
Curraheenduff,E41
Curraleigh,E41
Curreeney,E41
Curreeney Cross,E41
Curreeny Commons,E41
Derricknew,E41
Derryfadda,E41
Derryhogan,E41
Derrymore,E41
Derryvella,E41
Derryvilla,E41
Dogstown,E41
Dooree,E41
Dovea,E41
Dovea Lower,E41
Dovea Upper,E41
Drangan,E41
Drish,E41
Drom,E41
Drombane,E41
Drombane Upper,E41
Dromgower,E41
Drumdiha,E41
Drumgill,E41
Drumminnagleagh,E41
Drumminphilip,E41
Drumtarsna,E41
Dunguib,E41
Earlshill,E41
Eastwood,E41
Enterprise Centre,E41
Erry,E41
Fana,E41
Fanningsbog,E41
Fantane,E41
Fantane South,E41
Farneybridge,E41
Farranreigh,E41
Farranrory,E41
Farranrory Lower,E41
Farrenderry,E41
Fennor,E41
Fertiana,E41
Finane,E41
Finnaha,E41
Fishmoyne,E41
Foilacamin,E41
Foilagoul,E41
Foileen,E41
Foilmarnell,E41
Foilmarnell Lower,E41
Foilmarnell Upper,E41
Foilnacanna,E41
Foilnadrough,E41
Foilnaman,E41
Forest,E41
Forgestown,E41
Foulkstown,E41
Foyle,E41
Gaile,E41
Galbertstown,E41
Galbertstown Lower,E41
Galboola,E41
Garnakilka,E41
Garranacool,E41
Garrane,E41
Garrangrena,E41
Garrangrena Lower,E41
Garrangrena Upper,E41
Garranmore,E41
Garransilly,E41
Garrenroe,E41
Garryclogh,E41
Garrycummer,E41
Garrynagree,E41
Garrynamona,E41
Garrynoe,E41
Garryvanus,E41
Georges Park,E41
Glastrigan,E41
Glebe,E41
Glebe Cross,E41
Glenanogue,E41
Glenarisk,E41
Glenbane,E41
Glenbane Lower,E41
Glenbane Upper,E41
Glenbeg,E41
Glenbreedy,E41
Glengall,E41
Glengarriff,E41
Glengoole,E41
Glengoole North,E41
Glengoole South,E41
Glenkeen,E41
Glennanoge,E41
Glenreagh More,E41
Glenreigh Beg,E41
Glown,E41
Goldengrove,E41
Gort,E41
Gortaculrush,E41
Gortaglough,E41
Gortahoola,E41
Gortalough,E41
Gortanassy East,E41
Gortaniddan,E41
Gortatooda,E41
Gorteen Lower,E41
Gorteenadiha,E41
Gorteennabarna,E41
Gorteeny,E41
Gortkelly,E41
Gortnaboley,E41
Gortnacran Beg,E41
Gortnacrannamore,E41
Gortnagow,E41
Gortnahalla,E41
Gortnahoe,E41
Gortnasculloge,E41
Gortnasmuttaun,E41
Graceland,E41
Gragaugh,E41
Graigue,E41
Graigue Lower,E41
Graigue Paudeen,E41
Graigue Upper,E41
Graiguebeg,E41
Graigueheshia,E41
Graiguemane,E41
Graiguenoe,E41
Graiguewood,E41
Grallagh,E41
Grange,E41
Grange Lower,E41
Grangecastle,E41
Grangehill,E41
Grangelough,E41
Grangeroe,E41
Graniera,E41
Grawn,E41
Graystown,E41
Greenane,E41
Greenlawn,E41
Grousehall,E41
Gurteen,E41
Gurteen Upper,E41
Gurteenaphoria,E41
Gurtnara,E41
Gurtnaskeha,E41
Holycross,E41
Horse and Jockey,E41
Hough Cross,E41
Illeigh,E41
Inch,E41
Inchavara,E41
Inchorourke,E41
Ivy Hall,E41
Jamestown,E41
Jessfield,E41
Kilboy,E41
Kilbraugh,E41
Kilbreedy,E41
Kilbrennal,E41
Kilcarney,E41
Kilclareen,E41
Kilclooney,E41
Kilcommon,E41
Kilcommon Cross,E41
Kilcooley,E41
Kilcooley Abbey,E41
Kilfithmone,E41
Kilkarney,E41
Kilkennybeg,E41
Kilkillahara,E41
Killaghy,E41
Killahara,E41
Killaheen,E41
Killamoyne,E41
Killavinoge,E41
Killea,E41
Killeenleigh,E41
Killeens,E41
Killeenyarda,E41
Killenaule,E41
Killinan,E41
Killoran,E41
Killoskehane,E41
Killough,E41
Kilmacuddy,E41
Kilmealon,E41
Kilrush,E41
Kiltillane,E41
Kiltilliha,E41
Kilvemnon,E41
Knocka,E41
Knockabritta,E41
Knockaderry,E41
Knockaharnaduff,E41
Knockakelly,E41
Knockalonga,E41
Knockalough,E41
Knockanacunna,E41
Knockanevin,E41
Knockanglass,E41
Knockannabinna,E41
Knockanus,E41
Knockaun,E41
Knockauns,E41
Knockavardagh,E41
Knockavoola,E41
Knockboy,E41
Knockbrack,E41
Knockbrittas,E41
Knockcurra,E41
Knockduff,E41
Knockdunnee,E41
Knockeen,E41
Knockilterra,E41
Knockinglass,E41
Knockinroe,E41
Knockinure,E41
Knockkelly,E41
Knockmaroe,E41
Knockmehill,E41
Knockmehill East,E41
Knocknabansha,E41
Knocknagarve,E41
Knocknaharney,E41
Knocknakilla,E41
