Town,Postcode
Bottomstown,V35
Brackvoan,V35
Bresheen North,V35
Bresheen South,V35
Brickfield,V35
Brufea,V35
Bruff,V35
Bruree,V35
Bulgaden,V35
Bulgaden Hall,V35
Caherass,V35
Caherclogh,V35
Cahercorney,V35
Caherelly,V35
Caherguillamore,V35
Cahirgillmore,V35
Camas,V35
Camas North,V35
Camas South,V35
Cappanafaraha,V35
Cappanahane,V35
Cappananty,V35
Carhue,V35
Carnane,V35
Carraturk,V35
Carrigeen,V35
Castlefarm,V35
Castleoliver,V35
Castlequarter,V35
Castletown,V35
Clareen,V35
Clashgortmore,V35
Cloghast,V35
Clogher,V35
Clogher East,V35
Clogher West,V35
Cloghnamanagh,V35
Clonbrien,V35
Cloncrippa,V35
Clonee,V35
Clonroosk,V35
Cloughadoolarty,V35
Cloughadoolarty Nor,V35
Cloughadoolarty Sou,V35
Clougherviller,V35
Clounegarra,V35
Clovers,V35
Coolagowan,V35
Coolalough,V35
Coolboy,V35
Coole Cross,V35
Cooleen,V35
Coolfune,V35
Coolnamohoge,V35
Coolreagh,V35
Coolroe,V35
Coolrus,V35
Coolruss,V35
Coolscart,V35
Coolshine,V35
Coombs,V35
Corrabul,V35
Coshma,V35
Cottage,V35
Crean,V35
Croghteen,V35
Croom,V35
Cross of Black,V35
Cross of the Laught,V35
Cullamus,V35
Cullane Middle,V35
Cullane North,V35
Cullane South,V35
Cush,V35
Darragh Beg,V35
Darragh More,V35
Darranstown,V35
Deebert,V35
Dollas,V35
Dollas Upper,V35
Donaman,V35
Doorlus,V35
Drawlin,V35
Drewscourt East,V35
Drinagh,V35
Dromacomer,V35
Dromin,V35
Dromin North,V35
Dromin South,V35
Drumbeg,V35
Dunkip,V35
Duntryleague,V35
Effin,V35
Effin Lower,V35
Elton,V35
Enaghroe,V35
Fanningstown,V35
Fanstown,V35
Fedamore,V35
Feenagh,V35
Flemingstown,V35
Fort Middle,V35
Fortyacres,V35
Friarstown,V35
Gallaboola,V35
Garbally,V35
Garriencoona,V35
Garrienderk,V35
Garrienderk North,V35
Garrienderk South,V35
Garroose,V35
Garryarthur,V35
Garryellen,V35
Garryfine,V35
Garrynacahera,V35
Garrynlease,V35
Garrynoe,V35
Garryspillane,V35
Geeragh,V35
Gibbonstown,V35
Glenacurrane,V35
Glenahoglisha,V35
Glenanaar,V35
Glenaree,V35
Glenbevan,V35
Glenbrohane,V35
Glenfield,V35
Glenlara,V35
Glenma,V35
Glenogra,V35
Glenosheen,V35
Goatisland,V35
Gormanstown,V35
Gormanstown South,V35
Gortalassa,V35
Gortboy,V35
Gortgarralt,V35
Gortmore,V35
Gortnacrank,V35
Gortnagluggin,V35
Gortnaskagh,V35
Gortroe,V35
Gotoon,V35
Graigacurragh,V35
Graiganster,V35
Graigue,V35
Graigue Cross,V35
Graiguebeg,V35
Granagh,V35
Grange,V35
Greenpark,V35
Greybridge,V35
Griffin's Cross,V35
Grillagh,V35
Griston,V35
Griston Cross Roads,V35
Griston East,V35
Griston West,V35
Gurrane,V35
Gurranekeagh,V35
Gurrankeagh,V35
Gurteen,V35
Harding Grove,V35
Herbertstown,V35
High Bridge,V35
Highmount,V35
Holycross,V35
Honeypound,V35
Hospital,V35
Howardstown,V35
Howardstown South,V35
Hynes's Cross,V35
Incha,V35
Inchacoomb,V35
Inchinclare,V35
Islanmore,V35
Jamestown,V35
Kearisk,V35
Kilballyowen,V35
Kilbreedy,V35
Kilbreedy East,V35
Kilbreedy West,V35
Kilcaskin,V35
Kilcruaig,V35
Kilcullane,V35
Kilderry,V35
Kilfinane,V35
Kilfinane Enterpris,V35
Kilfrush,V35
Kilgarriff,V35
Kilglass,V35
Kilgobnet,V35
Killacolla,V35
Killeen,V35
Killenoughty,V35
Killorath,V35
Kilmallock,V35
Kilmallock Business,V35
Kilmallock Hill,V35
Kilmihill,V35
Kilmore,V35
Kilmurry,V35
Kilmurry Archer,V35
Kilmurry Bog,V35
Kingsland,V35
Knockadea,V35
Knockainey,V35
Knockainey Hill,V35
Knockannacreeva,V35
Knockaulmoln,V35
Knockaunavoddig,V35
Knockcarron,V35
Knockderk,V35
Knockfenora,V35
Knocklara,V35
Knocklong,V35
Knocklong East,V35
Knockmore,V35
Knockroe,V35
Knocksouna,V35
Kyle,V35
Labbamollogga,V35
Lackanagrour,V35
Lackelly,V35
Lackelly East,V35
Lackelly West,V35
Lackendarragh,V35
Laurencetown,V35
Legane,V35
Liscarra,V35
Lisduane,V35
Lisduff,V35
Lisgreen,V35
Lisheensheela,V35
Liskennett,V35
Lisnalanniv,V35
Lodge,V35
Longford Bridge,V35
Lotteragh,V35
Lotteragh Lower,V35
Lotteragh Upper,V35
Lough Gur,V35
Loughlinstown,V35
Lower Sunville,V35
Luddenmore,V35
Maghera,V35
Maidenhall,V35
Maidstown,V35
Manister,V35
Manister Cross,V35
Manister North,V35
Martinstown,V35
Meadagh,V35
Meanus,V35
Mill Hill,V35
Millfarm,V35
Millmount,V35
Milltown,V35
Mitchelstowndown,V35
Mohane,V35
Monine,V35
Moorestown,V35
Morenane,V35
Morenane Cross,V35
Mortgage,V35
Mortlestown,V35
Mount Russell,V35
Mountblakeney,V35
Mountcoote,V35
Mounteagle,V35
Mountfox,V35
Murrin's Cross,V35
Newline,V35
Newpark,V35
Newtown,V35
Oldtown,V35
O'Malley's Cross,V35
O'Rourke's Cross,V35
Pallas,V35
Patrickswell,V35
Ploughlands,V35
Portauns,V35
Portboy,V35
Poultaloon,V35
Powerfield,V35
Proonts,V35
Pullagh,V35
Raheen,V35
Raheennamadra,V35
Rahin,V35
Rathanny,V35
Rathbranagh,V35
Rathcannon,V35
Rathjordan,V35
Rathmarkey,V35
Rathmore,V35
Rathmore North,V35
Rathmore South,V35
Rawleystown,V35
Raymondstown,V35
Reeves Castle,V35
Riversfield,V35
Rochestown,V35
Rockbarton,V35
Rockhill,V35
Rockhill Cross,V35
Rockstown,V35
Rossbane,V35
Rossmore,V35
Rosstemple,V35
Ruppulagh,V35
Rusheen,V35
Rutagh,V35
Scarteen,V35
Scoul,V35
Sheehan's Cross,V35
Sherins Cross,V35
Skagh,V35
Skule,V35
Skule Hill,V35
Spittle,V35
Spring Lodge,V35
Springwell,V35
Steales,V35
Stookeens,V35
Stylepark,V35
Sunville,V35
Tankardstown,V35
Tankardstown North,V35
Tankardstown South,V35
The Hill,V35
The Old Mill,V35
The Pike,V35
Thomastown,V35
Tiermore,V35
Tobernea,V35
Tobernea Middle,V35
Tobernea West,V35
Toor,V35
Tooraleagan,V35
Toryhill,V35
Toureen,V35
Trenlewis,V35
Tullabracky,V35
Tullerboy,V35
Tullig,V35
Tullovin,V35
Tully,V35
Tullyleak,V35
Upper Sunville,V35
Uregare,V35
Williamstown,V35
Ahawilk,V42
Appletown,V42
Ardagh,V42
Ardnacrohy,V42
Ardrine,V42
Ardvone,V42
Arranagh,V42
Ashford,V42
Ashgrove,V42
Ballagh,V42
Ballinabearna,V42
Ballinahown,V42
Ballinakill,V42
Ballinakill Beg,V42
Ballinamuddagh,V42
Ballinena,V42
Ballingowan,V42
Balliniska,V42
Ballinoe,V42
Ballinruane,V42
Ballintubber,V42
Ballintubrid,V42
Ballinvallig,V42
Ballinvulla,V42
Ballinvullin,V42
Ballinvullin Busine,V42
Ballyallinan,V42
Ballybrown,V42
Ballycommane,V42
Ballyconway,V42
Ballydonnell,V42
Ballydoorty,V42
Ballyegna,V42
Ballyfrawley,V42
Ballygeel,V42
Ballygulleen,V42
Ballyine,V42
Ballykenny,V42
Ballykenry,V42
Ballykiely,V42
Ballylahiff,V42
Ballylanigan,V42
Ballylin,V42
Ballylinane,V42
Ballymackessy,V42
Ballymorrisheen,V42
Ballymorrough,V42
Ballynacally,V42
Ballyowen,V42
Ballypierce,V42
Ballyquirke,V42
Ballyregan,V42
Ballyrobin,V42
Ballyshane,V42
Ballyvoughan,V42
Barna,V42
Belville,V42
Bothar Buí,V42
Boughilbo,V42
Cahermore,V42
Cahermoyle,V42
Camas,V42
Carrowgar,V42
Castle Demesne,V42
Castlelands Busines,V42
Castlemahon,V42
Castlemorris Busine,V42
Churchtown,V42
Cloncoravane,V42
Clooncooravane Nort,V42
Cloonpasteen,V42
Cloonsherick,V42
Cloonyscrehane,V42
Clover Hill,V42
Coolacokery,V42
Coolanoran,V42
Coolcappa,V42
Coolcranogue,V42
Cooliska,V42
Coolybrown,V42
Coolyroe,V42
Crean,V42
Cross,V42
Cullinagh,V42
Curragh,V42
Daar Bridge,V42
Danganbeg,V42
Deelish,V42
Desmond Business Pa,V42
Doocatteen,V42
Drominacrine,V42
Drominbeesom,V42
Dromindeel,V42
Drominmacturlough,V42
Dromrahnee,V42
Dromroe,V42
Dually,V42
Dunganville,V42
Dungeeha,V42
Evegallahoo,V42
Farran,V42
Fawnlehane,V42
Feohanagh,V42
Garbally,V42
Gardenfield,V42
Garrane,V42
Garryduff,V42
Glebe,V42
Glenastar,V42
Glendarragh,V42
Glendiheen,V42
Glengort North,V42
Glengort South,V42
Glenmore,V42
Glenmore East,V42
Glenmore West,V42
Glenquin,V42
Glenquin South,V42
Glenville,V42
Gortboy,V42
Gorteenreynard,V42
Gortnacrehy,V42
Gortnacrehy Lower,V42
Gortnaskehy,V42
Gortroe,V42
Gortskagh,V42
Grange Lower,V42
Grange Upper,V42
Gurrane,V42
Hillcrest,V42
Inishkeen,V42
Kantoher,V42
Kantoher Business P,V42
Kerrikyle,V42
Kilcolman,V42
Kilgolban,V42
Killaculleen,V42
Killard,V42
Killeedy,V42
Killeedy North,V42
Killeline,V42
Killoughteen,V42
Kilmeedy,V42
Kilready,V42
Kilreash,V42
Kilrodane,V42
Kilscannell,V42
Kiltanna,V42
Knockaderry,V42
Knockanare,V42
Knockanare Lower,V42
Knockane,V42
Knockboheen,V42
Knocknaboha,V42
Knocknadiha,V42
Limerick,V42
Lisgordan,V42
Lisheensheela,V42
Liskilleen,V42
Lisnacullia,V42
Lissaniska West,V42
Lissurland,V42
Loghill East,V42
Mahoonagh,V42
Mahoonagh Beg,V42
Mahoonagh More,V42
Mayne,V42
Ministerland,V42
Moanleana,V42
Moanroe,V42
Moanroe Beg,V42
Monashinnagh,V42
Moviddy,V42
Newcastle West,V42
Old Barna,V42
Old Mill,V42
Pallas,V42
Rahanagh,V42
Raheenagh,V42
Rathaneane,V42
Rathcahill East,V42
Rathfredagh,V42
Rathgoonan,V42
Rathnagore,V42
Rathnaneane,V42
Rathpalatine,V42
Rathreigh,V42
Reanagillee,V42
Reens,V42
Reens West,V42
Rerasta,V42
Saint Ita's Communi,V42
Shanagarry,V42
Shanrath,V42
Skehanagh,V42
Strand,V42
The Commons,V42
The Cross,V42
The Demesne,V42
The Glebe,V42
The White Forge,V42
Tiermena,V42
Top Cross,V42
Tournafulla,V42
Tournafulla Upper,V42
Treanboy,V42
Walshestown,V42
Abbeyfeale,V94
Abbeyfeale East,V94
Abbeyfeale West,V94
Abbeylands,V94
Abington,V94
Abington Enterprise,V94
Adamswood,V94
Adare,V94
Adare Manor,V94
Aghalacka,V94
Ahabeg,V94
Ahacore,V94
Ahalin,V94
Ahane,V94
Altavilla,V94
Amigan,V94
Amigan Beg,V94
Anglode,V94
Annacotty,V94
Annacotty Business,V94
Annagh,V94
Annagh Hill,V94
Ardbohill,V94
Ardgoul,V94
Ardgoulbeg,V94
Ardineer,V94
Ardlahan,V94
Ardlaman,V94
Ardnanean,V94
Ardnaveagh,V94
Ardroe,V94
Ardshanbally,V94
Ardtomin,V94
Ardvarna,V94
Ashfort,V94
Ashgrove,V94
Ashroe,V94
Askeaton,V94
Athea,V94
Athea Lower,V94
Athea Upper,V94
Attyflin,V94
Aughinish Island,V94
Badgersfort,V94
Ballaghbehy,V94
Ballaghbehy North,V94
Ballaghbehy South,V94
Ballaugh,V94
Ballaugh North,V94
Ballinacarriga,V94
Ballinaclough,V94
Ballinacourty,V94
Ballinacurra,V94
Ballinacurra Weston,V94
Ballinagarde,V94
Ballinagoole,V94
Ballinagoul,V94
Ballinagoul Lower,V94
Ballinagowan,V94
Ballinagrana,V94
Ballinagreena,V94
Ballinaguile,V94
Ballinahallee,V94
Ballinamona,V94
Ballinamuddagh,V94
Ballingarry,V94
Ballingrane,V94
Ballinlough,V94
Ballinloughnane,V94
Ballinree,V94
Ballinroche,V94
Ballintredida,V94
Ballinveala,V94
Ballinvira,V94
Ballinvirick,V94
Balliston,V94
Ballyadam,V94
Ballyallinan,V94
Ballyallinan South,V94
Ballyann,V94
Ballyanne,V94
Ballyanrahan,V94
Ballyanrahan East,V94
Ballyanrahan West,V94
Ballybaun,V94
Ballybeg,V94
Ballybiggane,V94
Ballybrennan,V94
Ballybronogue,V94
Ballybrood,V94
Ballybrown,V94
Ballycahane,V94
Ballycahane Lower,V94
Ballycahane Middle,V94
Ballycannon,V94
Ballycarney,V94
Ballycarrane,V94
Ballycasey,V94
Ballyclough,V94
Ballyclough Cross,V94
Ballycormack,V94
Ballycoshown,V94
Ballycraheen,V94
Ballyculhane,V94
Ballycullane,V94
Ballycullane Lower,V94
Ballycullane Upper,V94
Ballycullen,V94
Ballycummin,V94
Ballycummin Village,V94
Ballydoole,V94
Ballyduane,V94
Ballyea,V94
Ballyeawood,V94
Ballyelan,V94
Ballyellinan,V94
Ballyengland,V94
Ballyengland Upper,V94
Ballyfookoon,V94
Ballygeale,V94
Ballygoughlin,V94
Ballygrennan,V94
Ballyguiltenane,V94
Ballyguiltenane Cro,V94
Ballyguiltenane Low,V94
Ballyguiltenane Nor,V94
Ballyguiltenane Upp,V94
Ballyguy,V94
Ballyhahil,V94
Ballyhahill,V94
Ballyhahill West,V94
Ballyhibbin,V94
Ballyhobin,V94
Ballyhomack,V94
Ballyhomin,V94
Ballyhoulihan,V94
Ballyhurst,V94
Ballykeeffe,V94
Ballykennedy,V94
Ballykennedy North,V94
Ballykevin,V94
Ballykevin West,V94
Ballylin,V94
Ballylongford,V94
Ballyloughnane,V94
Ballyluddy,V94
Ballylusky,V94
Ballymacashel,V94
Ballymacave,V94
Ballymacreese,V94
Ballymartin,V94
Ballymore,V94
Ballymurphy,V94
Ballymurragh East,V94
Ballymurragh West,V94
Ballynacaheragh,V94
Ballynacragga,V94
Ballynagally,V94
Ballynamucky,V94
Ballynanty,V94
Ballynantymore,V94
Ballynarooga,V94
Ballynarooga Beg Ea,V94
Ballynash,V94
Ballynashig,V94
Ballyneale,V94
Ballyneety,V94
Ballyneety North,V94
Ballyneety South,V94
Ballynoe,V94
Ballynolan,V94
Ballynorth,V94
Ballyogartha,V94
Ballyoshea,V94
Ballyphilip,V94
Ballyregan,V94
Ballyroe,V94
Ballyroe East,V94
Ballyroe West,V94
Ballyrune,V94
Ballyshane,V94
Ballysheedy,V94
Ballysheedy Cross,V94
Ballyshonick,V94
Ballysimon,V94
Ballysteen,V94
Ballyvaddock,V94
Ballyvareen,V94
Ballyvarra,V94
Ballyveelish,V94
Ballyvelogue,V94
Ballyvocogue,V94
Ballyvogue,V94
Ballyvollane,V94
Ballyvologue,V94
Ballyvoneen,V94
Ballyvouden,V94
Ballyvoureen,V94
Ballyvourneen,V94
Ballywilliam,V94
Ballywilliam North,V94
Ballywinterourke,V94
Ballywinterourkewoo,V94
Banard,V94
Bansha,V94
Barna,V94
Barnakyle,V94
Barnalick,V94
Barracks,V94
Barringtonsbridge,V94
Baskethill,V94
Baunacloka,V94
Bawnacouma,V94
Bawnmore,V94
Bawnreagh,V94
Beabus,V94
Bealduvroga,V94
Beary's Cross,V94
Beechmount Demesne,V94
Benmore,V94
Bettyville,V94
Biddyford,V94
Bilboa,V94
Bilboa Bridge,V94
Blackabbey,V94
Blackabbey Gate,V94
Blossomhill,V94
Boarmanshill,V94
Bogmount,V94
Boher,V94
Boherard,V94
Boherboy,V94
Boherbraddagh,V94
Bohereen,V94
Bohergar,V94
Boherglass,V94
Boherkyle,V94
Boherlode,V94
Bohermore,V94
Bohernagraga,V94
Bolands Meadow,V94
Bolane,V94
Boolaglass,V94
Borrigone,V94
Boskill,V94
Bottomstown,V94
Boulabally,V94
Bourheeny,V94
Brackloon,V94
Brackyle,V94
Breska,V94
Breska Beg,V94
Breskamore,V94
Briarfield,V94
Briska,V94
Brittas,V94
Brooklands,V94
Brothers of Charity,V94
Buffanoka,V94
Bunavie,V94
Bunkey,V94
Bushy Island,V94
Bushyisland,V94
Caher,V94
Caheragh,V94
Caheragh Upper,V94
Caherconlish,V94
Caherconnell,V94
Caherconreeffy,V94
Caherdavin,V94
Caherdavin Cross,V94
Caherdavin Heights,V94
Caherdavin Lawn,V94
Caherdavin Park,V94
Caherduff,V94
Caherhayes,V94
Caherhenesy,V94
Caherlane,V94
Caherline,V94
Cahernagh,V94
Cahernarry,V94
Cahernorry,V94
Cahervalley,V94
Callow,V94
Camheen,V94
Canal Bank,V94
Cappa,V94
Cappagh,V94
Cappamore,V94
Cappanahana,V94
Cappanahana Upper,V94
Cappanouk,V94
Capparoe,V94
Cappercullen,V94
Carheeny,V94
Carrig Beg,V94
Carrig East,V94
Carrig More,V94
Carrig West,V94
Carrigkerry,V94
Carrigkerry West,V94
Carrigkettle,V94
Carrigmartin,V94
Carrigogunnel,V94
Carrigoreilly,V94
Carrigparson,V94
Carrowbane Beg,V94
Carrowbane More,V94
Carrowbreedoge,V94
Carrowkeel,V94
Cartown,V94
Castle Mungret,V94
Castleconnell,V94
Castle-Erkin,V94
Castlegarde,V94
Castlegrey,V94
Castlehewson,V94
Castlematrix,V94
Castleroberts,V94
Castletown,V94
Castletroy,V94
Chapel Boreen,V94
Chapel Russell,V94
Church Hill Meadows,V94
Clareview,V94
Clarina,V94
Clarina Cross,V94
Clarina Village,V94
Clash,V94
Clash North,V94
Clashanea,V94
Clashbane,V94
Clashganniff,V94
Cliggin,V94
Cloghacloka,V94
Cloghanarold,V94
Cloghaready North,V94
Cloghatacka,V94
Cloghatrida,V94
Clogher,V94
Clogough,V94
Cloncagh,V94
Clonconane,V94
Clondrinagh,V94
Clongownagh,V94
Clonkeen,V94
Clonlohan,V94
Clonlusk,V94
Clonmacken,V94
Clonoul,V94
Clonregan,V94
Clonshavoy,V94
Clonshire,V94
Clonshire More,V94
Clonteen,V94
Clontemple,V94
Cloon and Commons,V94
Cloonaduff,V94
Cloonagulleen,V94
Clooncaura,V94
Clooncunna,V94
Cloongownagh,V94
Cloonlahard,V94
Cloonlahard East,V94
Cloonlahard West,V94
Clorane,V94
Clough,V94
Clough East,V94
Clough West,V94
Cloughilawareela,V94
Cloughkeating,V94
Cloughnadromin,V94
Clounanna,V94
Clounclohessy,V94
Clounoughter,V94
Clounreask,V94
Clounties,V94
Cloverfield,V94
Clyduff,V94
Clynabroga,V94
College Court,V94
Collopy's Cross,V94
Commons,V94
Conigar,V94
Cooga,V94
Cooga Lower,V94
Cooga Upper,V94
Cool,V94
Coolballyshane,V94
Coolbawn,V94
Coolbeg,V94
Coolbreedeen,V94
Coole East,V94
Coole West,V94
Coolnahila,V94
Coolnamona,V94
Coolnapisha,V94
Coolrahnee,V94
Coolready,V94
Coolreagh,V94
Coolreiry,V94
Cooltomin,V94
Coolyhenan,V94
Coonagh,V94
Coonagh East,V94
Coonagh Lower,V94
Coonagh Upper,V94
Coonagh West,V94
Cooperhill,V94
Copay,V94
Corbally,V94
Corcamore,V94
Corelish,V94
Corelish East,V94
Corelish West,V94
Corgrigg,V94
Court,V94
Courtbrown,V94
Courtmatrix,V94
Cowpark,V94
Cragbeg,V94
Cragg,V94
Craggard,V94
Craggs,V94
Cragmore,V94
Cragreagh,V94
Cratloe East,V94
Cratloe West,V94
Creeves,V94
Creggaun,V94
Crehane,V94
Croagh,V94
Croagh Commons,V94
Croaghane,V94
Crokerspark,V94
Cromhill,V94
Cross,V94
Crossagalla,V94
Croughfoil,V94
Croughlahan,V94
Croughmakeen,V94
Cullenagh,V94
Cummeen,V94
Cunnagavale,V94
Cunnihee,V94
Curra More,V94
Curraghadeely,V94
Curraghbeg,V94
Curraghbridge,V94
Curraghchase,V94
Curraghchase North,V94
Curraheen,V94
Curraheen North,V94
Curraheen South,V94
Daly's Cross,V94
Danesfort,V94
Dark Island,V94
Deanstown,V94
Deegerty,V94
Deelish,V94
Deerpark,V94
Demesne,V94
Dereen,V94
Derk,V94
Dernish,V94
Derragh,V94
Derreen,V94
Derrybeg,V94
Derryclogh,V94
Derryhasna,V94
Derryknockane,V94
Derrylusk,V94
Derryvinnane,V94
Direen,V94
Direen Lower,V94
Direen Upper,V94
Donough O'Malley Pa,V94
Donoughmore,V94
Doohyle Beg,V94
Doohyle More,V94
Doon,V94
Doon East,V94
Doon South,V94
Doonakenna,V94
Doonbeirne,V94
Dooneen,V94
Doonskerdeen,V94
Dooradoyle,V94
Dore's Cross,V94
Drehidtarsna,V94
Dromagarraun,V94
Dromaher,V94
Dromalty,V94
Dromard,V94
Drombane,V94
Drombanna,V94
Dromclogher,V94
Dromdarrig,V94
Dromelia,V94
Drominaclara,V94
Drominboy,V94
Drominboy Lower,V94
Dromineenboy,V94
Dromkeen,V94
Dromkeen Industrial,V94
Dromkeen North,V94
Dromkeen South,V94
Dromlara,V94
Dromlohan,V94
Dromore,V94
Dromreask,V94
Dromroe,V94
Dromsally,V94
Dromsally Cross,V94
Dromtrasna,V94
Dromtrasna Collins,V94
Dromtrasna Hartnett,V94
Dromtrasna North,V94
Dromtrasna South,V94
Drumreask,V94
Dunbeirne,V94
Duncaha,V94
Dunmoylan,V94
Dunvullen,V94
Dunvullen Lower,V94
Dunvullen Upper,V94
Duxtown,V94
Dysart,V94
Edwardstown,V94
