Town,Postcode
Kilcleagh,N37
Kilcornan,N37
Kilcumreragh,N37
Kilfaughny,N37
Kilgarvan,N37
Kilkenny Abbey,N37
Kilkenny West,N37
Kill,N37
Killachonna,N37
Killeenatoor,N37
Killeenboylegan,N37
Killeenmore,N37
Killeenycallaghan,N37
Killininneen,N37
Killinnam,N37
Killinroan,N37
Killinure,N37
Killinure Point,N37
Killogeenaghan,N37
Killomeeneghan,N37
Kilnahinch,N37
Kiltubber,N37
Kippins,N37
Kippinstown,N37
Knockanea,N37
Knockdomney,N37
Labaun,N37
Lackan,N37
Ladywell,N37
Lakeview,N37
Legan,N37
Lisdisson,N37
Lisdoughan,N37
Lisnagree,N37
Lisnascreen,N37
Liss,N37
Lissakillen,N37
Lissanode,N37
Lissatunny,N37
Lissoy,N37
Lissywollen,N37
Littletown,N37
Loughandonning,N37
Lower Warren,N37
Lowerwood,N37
Lowpark,N37
Lurgan,N37
Mackanrany,N37
Maghera,N37
Magheramore,N37
Magheramurry,N37
Meehan,N37
Moate,N37
Moategranoge,N37
Moneen,N37
Monksland,N37
Monkstown,N37
Mount Temple,N37
Moydrum,N37
Moyvoughly,N37
Muckanagh,N37
Nahad,N37
Newbridge,N37
Newcastle,N37
Newtown,N37
Newtowncarbury,N37
Oldtown,N37
Ories,N37
Pearsonsbrook,N37
Pike Cross,N37
Pishanagh,N37
Portaneena,N37
Portlick,N37
Raheen,N37
Rath,N37
Rathduff,N37
Renawn,N37
Retreat,N37
Ring,N37
Rosemount,N37
Ross,N37
Ruane,N37
Seeogue,N37
Shancurragh,N37
Sheehan,N37
Shurock,N37
Srameen,N37
Streamstown,N37
Suntown,N37
The Beeches,N37
The Derries,N37
The Hill,N37
The Pigeons,N37
The Village,N37
Tobernagauhoge,N37
Tonagh,N37
Toorbeg,N37
Toorfelim,N37
Toorydonnellan,N37
Tubberclair,N37
Tubbrit,N37
Tully,N37
Tullybane,N37
Tullycross,N37
Tullyhogan,N37
Tullyhumphrys,N37
Tullyshaughlin,N37
Tullywood,N37
Two Mile,N37
Twyford,N37
Tyford,N37
Walderstown,N37
Waterstown,N37
Williamstown,N37
Wineport,N37
Woodhill,N37
Woodville Grange,N37
Ardnacrany North,N39
Calliaghstown,N39
Clogher,N39
Collierstown,N39
Coolvin,N39
Corbrack,N39
Doonamona,N39
Gortanear,N39
Lisderry,N39
Lissaquill,N39
Noughaval,N39
Rath Lower,N39
Rath Upper,N39
Shinglis,N39
Tang,N39
Tonlegee,N39
Toorevagh,N39
Abbeybrook,N91
Abbeyland,N91
Adamstown,N91
Addinstown,N91
Aghabrack,N91
Aghadaugh,N91
Aghamore,N91
Aghnaboy,N91
Almorita,N91
Ankerland,N91
Annascannon,N91
Anneville,N91
Archerstown,N91
Ardan,N91
Ardballymore,N91
Ardbrennan,N91
Ardglass,N91
Ardillon,N91
Ardivaghan,N91
Ardmore,N91
Ardmorney,N91
Ardnaglew,N91
Ardnagross,N91
Ardonagh,N91
Athenboy,N91
Atticonor,N91
Balallen,N91
Balgarrett,N91
Ballagh,N91
Ballaghy,N91
Ballany,N91
Ballard,N91
Balleagny,N91
Ballinacarrow,N91
Ballinacor,N91
Ballinacorra,N91
Ballinafid,N91
Ballinahiney,N91
Ballinalack,N91
Ballinamill,N91
Ballincor,N91
Ballincurra,N91
Ballinderry,N91
Ballinderry Big,N91
Ballinderry Little,N91
Ballindurrow,N91
Ballinea,N91
Ballinealoe,N91
Ballinive,N91
Ballinla,N91
Ballinlig,N91
Ballinlough,N91
Ballinlug,N91
Ballinn,N91
Ballinphort,N91
Ballinriddera,N91
Ballinslout,N91
Ballintlevy,N91
Ballintue,N91
Ballinvalley,N91
Ballybeg,N91
Ballyboy,N91
Ballybrennan,N91
Ballybroder,N91
Ballybrown,N91
Ballyclogher,N91
Ballycomoyle,N91
Ballycor,N91
Ballycorkey,N91
Ballydorey,N91
Ballyedward,N91
Ballygarran,N91
Ballygarvey,N91
Ballygarveybeg,N91
Ballygillen,N91
Ballyglass,N91
Ballyhandy,N91
Ballyharney,N91
Ballyhast,N91
Ballyhaw,N91
Ballyhealy,N91
Ballyhoreen,N91
Ballyhug,N91
Ballykilmore,N91
Ballykilroe,N91
Ballyknock,N91
Ballymacallen,N91
Ballymacartan,N91
Ballymachugh,N91
Ballymacmorris,N91
Ballymaglavy,N91
Ballymanus,N91
Ballymore,N91
Ballymorin,N91
Ballynacargy,N91
Ballynacargy Busine,N91
Ballynacarrigy,N91
Ballynacarrow,N91
Ballynaclin,N91
Ballynacoska,N91
Ballynacroghy,N91
Ballynagall,N91
Ballynagore,N91
Ballynakill,N91
Ballynameagh,N91
Ballynascarry,N91
Ballynaskeagh,N91
Ballyote,N91
Ballyowen,N91
Ballysallagh,N91
Ballyvade,N91
Balnavine,N91
Balrath,N91
Balrath East,N91
Balrath North,N91
Balrath South,N91
Balreagh,N91
Balroe,N91
Balrowan,N91
Baltrasna,N91
Banagher,N91
Barbavilla,N91
Barbavilla Demesne,N91
Bardanstown,N91
Barley Hill,N91
Baronstown,N91
Barradrum,N91
Battstown,N91
Beggstown,N91
Bellew,N91
Bellfield,N91
Bellmount,N91
Bellview,N91
Belmore,N91
Beltacken,N91
Belvedere,N91
Benalbit,N91
Benison,N91
Big Wood,N91
Bigwood,N91
Billistown,N91
Bishopstown,N91
Blackhall,N91
Blackhill,N91
Blackmiles,N91
Bloomfield,N91
Boardstown,N91
Boher,N91
Boherquill,N91
Bolandstown,N91
Bonnington,N91
Bracklyn,N91
Bracknahevla,N91
Bratty,N91
Bredagh,N91
Bridgefort,N91
Brittas,N91
Broadwood,N91
Brockagh,N91
Brotenstown,N91
Brownscurragh,N91
Brownstown,N91
Brutonstown,N91
Brutonstown Little,N91
Bryanstown,N91
Bunanagh,N91
Bunbrosna,N91
Burgesland,N91
Burnellstown,N91
Caddagh,N91
Caddagh Cross,N91
Calliaghstown,N91
Calverstown,N91
Camagh,N91
Cappaduff,N91
Cappagh,N91
Cappaghjuan,N91
Cappalahy,N91
Cappanrush,N91
Caraun,N91
Carlanstown,N91
Carn,N91
Carnybrogan,N91
Carpenterstown,N91
Carrick,N91
Carrickhill,N91
Carricknagower,N91
Carrickwood,N91
Carrigagh,N91
Cartenstown,N91
Cartron,N91
Cartronganny,N91
Caslanakirka,N91
Cassidy's Bottom's,N91
Castledown,N91
Castlegaddery,N91
Castlelost,N91
Castlelost West,N91
Castlepollard,N91
Castletown,N91
Castletown Geoghega,N91
Castletown Lower,N91
Castletown Upper,N91
Catherinestown,N91
Chancery,N91
Chanonstown,N91
Charlestown,N91
Christianstown,N91
Churchtown,N91
Clare Hill,N91
Claremount,N91
Cleggarnagh,N91
Cloghan,N91
Cloghanaskaw,N91
Cloghanstown,N91
Clonaboy,N91
Clonaglin,N91
Clonarney,N91
Clonave,N91
Clonavee,N91
Clonbore,N91
Clonconnell,N91
Cloncrave,N91
Clondalever,N91
Clondardis,N91
Clondone,N91
Clondrisse,N91
Clonfad,N91
Clongowney,N91
Clonhugh,N91
Clonickilvant,N91
Clonkeen,N91
Clonkill,N91
Clonleame,N91
Clonlost,N91
Clonmaskill,N91
Clonmore,N91
Clonmorrill,N91
Clonmoyle,N91
Clonnagapple,N91
Clonnageeragh,N91
Clonnamanagh,N91
Clonownmore,N91
Clonreagh,N91
Clonrobert,N91
Clonsheever,N91
Clonsingle,N91
Clonsura,N91
Clonteens,N91
Clontinteen,N91
Clontytallon,N91
Clonybane,N91
Clonyhague,N91
Clonymurtagh,N91
Clonyn,N91
Cloonagh,N91
Cloonymurrikin,N91
Clownstown,N91
Clyglass,N91
Cockstown,N91
Collerstown,N91
Collinstown,N91
Conlanstown,N91
Conranstown,N91
Cooksborough,N91
Coola,N91
Coolamber,N91
Coolcahan,N91
Coole,N91
Cooleighter,N91
Coolnagun,N91
Coolnahay,N91
Coolure,N91
Copperally,N91
Coralstown,N91
Corbally,N91
Corbetstown,N91
Corcloon,N91
Corgarve,N91
Corkan,N91
Corkhill,N91
Cornacausk,N91
Cornacreevy,N91
Cornaher,N91
Cornamucklagh,N91
Cornmills,N91
Corralanna,N91
Correagh,N91
Correaly,N91
Corry,N91
Corrydonnellan,N91
Coyne,N91
Craddenstown,N91
Creeve,N91
Creggstown,N91
Cresley,N91
Cresley Cross,N91
Crissaun,N91
Crissawn,N91
Crossanstown,N91
Crosserdree,N91
Croughal,N91
Crowenstown,N91
Crowenstown Little,N91
Crumlin,N91
Culleenabohoge,N91
Culleendarragh,N91
Cullenhugh,N91
Cullionbeg,N91
Cullionmore,N91
Culvin,N91
Cummerstown,N91
Cumminstown,N91
Curraghboy,N91
Curraghbrack,N91
Curraghmore,N91
Curristown,N91
Curry,N91
Cushinstown,N91
Dalystown,N91
Dardistown,N91
Davidstown,N91
Deerpark,N91
Delvin,N91
Demesne,N91
Derrya,N91
Derryboy,N91
Derrycrave,N91
Derrydooan Upper,N91
Derrygolan,N91
Derryhall,N91
Derrymore,N91
Derrynagarragh,N91
Derryroe,N91
Doniel,N91
Donore,N91
Dooraheen,N91
Downs,N91
Dromore,N91
Drumcree,N91
Drumloose,N91
Drumman,N91
Drummond,N91
Drummond Cross,N91
Dryerstown,N91
Dunamon,N91
Dundonnell,N91
Dungaghy,N91
Dunganstown,N91
Dungolman,N91
Dysart,N91
Edmondstown,N91
Edmonstown,N91
Emper,N91
Enniscoffey,N91
Fairymount,N91
Farrancallin,N91
Farranfolliott,N91
Farrow,N91
Farthingstown,N91
Faughalstown,N91
Fearbranagh,N91
Fearmore,N91
Fennor,N91
Finea,N91
Fore,N91
Foxburrow,N91
Foyran,N91
Freaghmore,N91
Friarstown,N91
Froghanstown,N91
Fulmort,N91
Gaddaghanstown,N91
Gaddrystown,N91
Gainstown,N91
Gallstown,N91
Galmoylestown,N91
Garhy,N91
Garrane,N91
Garraree,N91
Garriskil,N91
Garryduff,N91
Gartlandstown,N91
Gaulstown,N91
Gaybrook,N91
Gaybrook Demesne,N91
Geehanstown,N91
Gibbonstown,N91
Gibstown,N91
Gigginstown,N91
Gilbertstown,N91
Gillardstown,N91
Glackstown,N91
Glan Boreen,N91
Glananea,N91
Glascorn,N91
Glebe,N91
Glencara,N91
Glendevine,N91
Glengorm,N91
Glenidan,N91
Glomerstown,N91
Gneevebane,N91
Gneevebeg,N91
Gneevebrack,N91
Gneevekeel,N91
Gneevestown,N91
Goreport,N91
Gormanstown,N91
Gorteen,N91
Gortumblo,N91
Gortumly,N91
Graftonstown,N91
Grange,N91
Grange Beg,N91
Grange More,N91
Grange South,N91
Grangegeeth,N91
Grangegibbon,N91
Grangestown,N91
Greatdown,N91
Greenan,N91
Greenhills,N91
Greenpark,N91
Grehanstown,N91
Griffinstown,N91
Guigginstown,N91
Guilford,N91
Habsborough,N91
Hallsfarm,N91
Halston,N91
Hammondstown,N91
Hanstown,N91
Harristown,N91
Hazelwood,N91
Heathfield,N91
Heathland,N91
Heathstown,N91
Higginstown,N91
Hightown,N91
Hilltown,N91
Hiskinstown,N91
Hodgestown,N91
Hopestown,N91
Huntingdon,N91
Hyde Park,N91
Irishtown,N91
Jamestown,N91
Jeffrystown,N91
Joanstown,N91
Johnstown,N91
Jordanstown,N91
Joristown,N91
Joristown Lower,N91
Keelbeg,N91
Keenoge,N91
Kenny,N91
Keoltown,N91
Kerinstown,N91
Kiladoran,N91
Kilbalraherd,N91
Kilbeg,N91
Kilbeggan,N91
Kilbeggan North,N91
Kilbeggan South,N91
Kilbixy,N91
Kilbrennan,N91
Kilbride,N91
Kilcloghan,N91
Kilcumny,N91
Kildallan,N91
Kildallan North,N91
Kilgar,N91
Kilgaroan,N91
Kilgawny,N91
Kilhugh,N91
Kill,N91
Killahugh,N91
Killalea,N91
Killard,N91
Killare,N91
Killarecastle,N91
Killarechurch,N91
Killaroo,N91
Killaugh,N91
Killavally,N91
Killeagh,N91
Killeen,N91
Killeenagh,N91
Killeenagroagh,N91
Killeenboy,N91
Killeenbrack,N91
Killeenerk,N91
Killinaugh,N91
Killinlahan,N91
Killintown,N91
Killucan,N91
Killulagh,N91
Killynan,N91
Killynan Cooke,N91
Killynan Pratt,N91
Kilmacahill,N91
Kilmacnevan,N91
Kilmaglish,N91
Kilmore,N91
Kilpatrick,N91
Kilphierish,N91
Kilshallow,N91
Kiltober,N91
Kiltoom,N91
Kiltotan,N91
Kinnegad,N91
Kinturk,N91
Kippinduff,N91
Knightswood,N91
Knockacurra,N91
Knockatee,N91
Knockaville,N91
Knockbody,N91
Knockdrin,N91
Knockdrin Estate,N91
Knockmant,N91
Knockmore,N91
Knockoine,N91
Knockroe,N91
Knocksimon,N91
Knockycosker,N91
La Mancha,N91
Lackan,N91
Lackanwood,N91
Ladestown,N91
Lakenstown,N91
Lakepoint Park,N91
Lakill,N91
Lalistown,N91
Laragh,N91
Laragh Hill,N91
Larkfield,N91
Lemongrove,N91
Leney,N91
Levington,N91
Lewinstown,N91
Lickbla,N91
Lilliput,N91
Lisclogher Great,N91
Lisclogher Little,N91
Lisduff,N91
Lismacaffrey,N91
Lismalady,N91
Lismoyny,N91
Lisnabin,N91
Lisnacappagh,N91
Lisnacask,N91
Lisnagree,N91
Lisnugent,N91
Lispopple,N91
Lissakilly,N91
Lissavra Big,N91
Littlewood,N91
Locatrim,N91
Lockardstown,N91
Lough Ennell,N91
Lough Lum,N91
Lough Owel Village,N91
Lough Sheever Corpo,N91
Loughagar,N91
Loughagar Beg,N91
Loughagar More,N91
Loughan,N91
Loughanagore,N91
Loughanalla,N91
Loughanavagh,N91
Loughanstown,N91
Loughpark,N91
Loughstown,N91
Lowertown,N91
Lowtown,N91
Lugacaha,N91
Lugnagullagh,N91
Lurgan,N91
Lurrig,N91
Lynn,N91
Mabestown,N91
Mabrista,N91
Mace,N91
Macetown,N91
Maddadoo,N91
Mahonstown,N91
Market Hill,N91
Marlinstown,N91
Martinstown,N91
Mayne,N91
Meadow Park,N91
Mearscourt,N91
Meedin,N91
Meeldrum,N91
Middleton,N91
Milkernagh,N91
Millarstown,N91
Millcastle,N91
Milltown,N91
Milltownpass,N91
Mitchelstown,N91
Modranstown,N91
Monaduff,N91
Monaghanstown,N91
Monasset,N91
Money,N91
Monganstown,N91
Monkstown,N91
Monktown,N91
Monroe,N91
Montrath,N91
Mooretown,N91
Moortown,N91
Moranspark,N91
Mornington,N91
Morrow,N91
Mosstown,N91
Mount Dalton,N91
Mount Lynn,N91
Mountmurray,N91
Mountrobert,N91
Mournstown,N91
Moycashel,N91
Moyleroe,N91
Moyleroe Little,N91
Moyliscor,N91
Moyvore,N91
Mucklin,N91
Mullagh,N91
Mullaghcloe,N91
Mullaghcroy,N91
Mullaghmeehan,N91
Mullaghmeen,N91
Mullanakill,N91
Mullenoran,N91
Mulliganstown,N91
Mullingar,N91
Mullingar Business,N91
Multyfarnham,N91
Mylestown,N91
Nacore,N91
Newbristy,N91
Newcastle,N91
Newdown,N91
Newforest,N91
Newpark,N91
Newpass,N91
Newtown,N91
Newtownlow,N91
Nicholastown,N91
Nolagh,N91
Nonsuch,N91
Oldtown,N91
Oldtown Emper,N91
Paddinstown,N91
Painstown,N91
Pakenhamhall,N91
Pallas,N91
Parcellstown,N91
Parsonstown,N91
Pass of Kilbride,N91
Petitswood,N91
Petitswood Manor,N91
Piercefield,N91
Piercetown,N91
Pishanagh,N91
Plodstown,N91
Porterstown,N91
Portloman,N91
Portnashangan,N91
Prebawn,N91
Printinstown,N91
Puttingham,N91
Quarry,N91
Quill,N91
Rackavra,N91
Rahanine,N91
Raharney,N91
Raharney Little,N91
Raheenmore,N91
Rahinashane and Spi,N91
Rahincuill,N91
Rahugh,N91
Ranaghan,N91
Ranahinch,N91
Rath,N91
Rathaniska,N91
Rathaspick,N91
Rathbawn,N91
Rathbennett,N91
Rathbrack,N91
Rathcaled,N91
Rathcam,N91
Rathcarra,N91
Rathcastle,N91
Rathclittagh,N91
Rathcolman,N91
Rathconnell,N91
Rathconrath,N91
Rathcorbally,N91
Rathcore,N91
Rathcreevagh,N91
Rathdrishoge,N91
Rathduff,N91
Rathduff Emper,N91
Rathganny,N91
Rathgarrett,N91
Rathgowan,N91
Rathlevanagh,N91
Rathnamuddagh,N91
Rathnew,N91
Rathnugent,N91
Rathnure,N91
Rathowen,N91
Rathskeagh,N91
Rathskeagh Upper,N91
Rathwire,N91
Rathwire Lower,N91
Rathwire Upper,N91
Ratrass,N91
Rattin,N91
Redmondstown,N91
Relick,N91
Reynella,N91
Rickardstown,N91
Ring,N91
Ringtown,N91
Riverdale,N91
Riverstown,N91
Riverstown Cross,N91
Robinstown,N91
Robinstown Great,N91
Rochestown,N91
Rochford Mills,N91
Rochfortbridge,N91
Rockbrook,N91
Rockfield,N91
Rockview,N91
Rosmead,N91
Rossbeg,N91
Rostella,N91
Rowlandstown,N91
Royal Canal,N91
Russagh,N91
Russellstown,N91
Sallymount,N91
Sarsfieldstown,N91
Scurlockstown,N91
Shandonagh,N91
Sheefin,N91
Sheepstown,N91
Sheskernagh,N91
Shinglis,N91
Shrubbywood,N91
Shureen,N91
Shurock,N91
Sidebrook,N91
Simonstown,N91
Sionhill,N91
Skeagh,N91
Skeagh Beg,N91
Skeagh More,N91
Skeahanagh,N91
Skeheen,N91
Slane Beg,N91
Slane More,N91
Slanestown,N91
Slieveboy,N91
Slievenagorta,N91
Soho,N91
Sonna,N91
Sonna Demesne,N91
Sonnagh,N91
Southhill,N91
Spittaltown,N91
Sraneeg,N91
Srunahella,N91
Stokestown,N91
Stonehall,N91
Stonehousefarm,N91
Stonestown,N91
Stoneyford,N91
Strattonstown,N91
Streamstown,N91
Streete,N91
Syonan,N91
Taghboyne,N91
Taghmon,N91
Tally Ho,N91
Teermore,N91
Teernacreeve,N91
Teevrevagh,N91
Templanstown,N91
Templeoran,N91
Templeoran North,N91
Templeoran South,N91
Templepatrick,N91
The Derries,N91
The Float,N91
The Strand,N91
The Wood,N91
Thomastown,N91
Tinavera,N91
Tinode,N91
Tober,N91
Toberaquill,N91
Tobercormick,N91
Togher,N91
Togherstown,N91
Tonaphort,N91
Tonashammer,N91
Tonlegee,N91
Tonyowen Lower,N91
Tonyowen Upper,N91
Toor,N91
Toordillon,N91
Toorlisnamore,N91
Tornanstown,N91
Townspark,N91
Tristernagh,N91
Tromra,N91
Tuitestown,N91
Tullaghan,N91
Tullaghansleek,N91
Tullanisky,N91
Tullyhill,N91
Tullynally Castle,N91
Tullystown,N91
Turbotstown,N91
Turin,N91
Turin Cross,N91
Tyfarnham,N91
Tyrrellspass,N91
Tyrrellstown,N91
Vilanstown,N91
Wadestown,N91
Walshestown,N91
Walshestown North,N91
Walshestown South,N91
Walterstown,N91
Wardenstown,N91
Wattstown,N91
Whitehall,N91
Whitepark,N91
Whitewell,N91
Williamstown,N91
Williamstown New,N91
Willifield,N91
Windmill,N91
Windtown,N91
Winetown,N91
Wooddown,N91
Ballycahan,R35
Frevanagh,R35
Kilclare,R35
Lismoyny,R35
