Town,Postcode
Shannon Grove Apart,N41
Shannagh,N41
Shancurry,N41
Shancurragh,F91
Shancarrick,F91
Shanacrannaghy,F91
Sessiagh,H12
Seltan,N41
Scardaun,N41
Saint Patrick's Com,N41
Saint Caillin's Pla,N41
Rue,N41
Rubbal,F91
Rossy,N41
Rossmore,N39
Rossinver,F91
Rossan,H12
Ross,F91
Rosharry,N41
Rosfriar,F91
Rose Bank,N41
Rosdoowaun,N41
Roscunnish,N41
Roscarban,N41
Rooskynamona,N41
Roosky Thompson,N41
Roosky,F91
Rock Valley,F91
Riverstown,N41
Rinnagowna,N41
Rinnacurreen,N41
Rinn,N41
Redbrae,F91
Rathbaun,F91
Rassaun West,F91
Rassaun East,F91
Rantoge Glebe,N41
Ramooney,F91
Raheenduff,F91
Raheelin,F91
Racullen,N41
Prughlish,N41
Prabagh,N41
Port,N41
Pollnagappul,N41
Pollboy,F91
Park,F91
Oughteragh,N41
Oghill,N41
Nure,F91
Newtowngore,N41
Newbrook,N41
Newbridge,N41
Murhaun,N41
Munnagashel,F91
Munakill,F91
Mulnavannoge,N41
Mullynadrumman,N41
Mullyaster,N41
Mullinasella,N41
Mullies,F91
Mullaun Glebe,N41
Mullaun,F91
Mullaun,N41
Mullanyduffy,F91
Mullanyduff,F91
Mullanaskeagh,F91
Mullanaleck,F91
Mullanadarragh,H12
Mullaghycullen,N41
Mullaghsallagh,N41
Mullaghrigny,N41
Mullaghnameely,N41
Mullaghmore,F91
Mullaghmore,H12
Mullaghgarve,N41
Mullaghfadda,N41
Mullaghdoo,F91
Mullaghcashel,N41
Mullaghbrack,N41
Mullaghboy,H12
Mullaghboy,N41
Mullaghbaun,N41
Mullagh,F91
Mullagh,N41
Mulkaun,F91
Muckrum,F91
Muckros,N41
Mucklougher,N41
Mucklaghan Glebe,N41
Muckanagh,N41
Mountcampbell,N41
Mough,N41
Moreagh,F91
Moneyroe,N41
Moneyduff,F91
Moneenshinnagh,F91
Moneenreave,N41
Moneenlom,F91
Moneengaugagh,F91
Moneenatieve,N41
Moneenageer,F91
Moneen,F91
Mollynadinta,F91
Mohill,N41
Moherrevogagh,N41
Mohernameela,N41
Moherevan,N41
Mohercregg,N41
Moheracreevy Glebe,N41
Moher,F91
Moher,N41
Modorragh,N41
Minkill,N41
Miltron Glebe,H12
Milltown,F91
Millpark,N41
Mellican,N41
Meenymore,F91
Meenkeeragh,F91
Meenaphuill,F91
Meenagraun,F91
Meenagh,F91
Meelragh,N41
Meelick,N41
Mayo,N41
Mautiagh,F91
Manorhamilton,F91
Mahanagh,N41
Mahana,N41
Magurk,F91
Magheramore,F91
Mackan,N41
Lustia,N41
Lurganboy,F91
Lurga,N41
Lugnaskeehan,F91
Lugnafaughery,F91
Lugmeen,N41
Lugganammer,H12
Lugasnaghta,F91
Lugalustran,F91
Loughtown,N41
Loughros,F91
Loughmuirran,F91
Loughconway,N41
Loughaphonta Barr,F91
Loughaphonta,F91
Lough Rinn,N41
Longstones,N41
Longfield,H12
Lissiniska,F91
Lissinagroagh,F91
Lisseeghan,N41
Lissagarvan,N41
Lissacarn,N41
Lisross,F91
Lisomadaun,N41
Lisnatullagh,N41
Lisnanorrus,N41
Lisnanaw,N41
Lisnagowan,N41
Lisnagot,N41
Lisnagea,N41
Lisnagat,N41
Lisnabrack,F91
Lisnabrack,N41
Lismoyle,N41
Lismannagh,N41
Lismakeegan,N41
Lislea,N41
Lisgorman,F91
Lisgool,F91
Lisgillock Glebe,N41
Lisgavneen,N41
Lisgarney,N41
Lisduff,N41
Lisdrumgivel Lower,N41
Lisdromarea North,N41
Lisdromafarna,N41
Lisdromacrone,N41
Lisdauky,N41
Lisdadanan,N41
Liscuillew Upper,N41
Liscuillew Lower,N41
Lisconor,N41
Liscloonadea,N41
Liscarban,N41
Liscallyroan,N41
Lisbrockan,N41
Lisadlooey,N41
Lisacoghil,N41
Lis Cara,N41
Letterfine,N41
Letter,N41
Leonagh,N41
Leitrim Village,N41
Leitrim Upper,N41
Leitrim Lower,N41
Leitrim Hill,N41
Leitra,N41
Legnagon,N41
Lecknagh,N41
Leckaun,F91
Leckanarainey,F91
Lecarrow,N41
Lear,N41
Leamascally,F91
Leamanish,N41
Lavaur,N41
Lavareen,H12
Lavagh,N41
Launtaggart,F91
Lattone,F91
Larkfield,F91
Largy,F91
Largantemple,F91
Larganhugh,F91
Largandoon,F91
Largandill,N41
Largan Mountain,N41
Largan,N41
Larga,N41
Lareen Park,F91
Lareen,F91
Laragh,N41
Laheennamona,N41
Laheen North,N41
Laheen,H12
Laheen,N41
Lahard,N41
Laghty Barr,F91
Laghty,F91
Laghta,F91
Lacoon,F91
Labbyeslin,N41
Knockroosk,N41
Knocknasawna,N41
Knocknaclassagh,F91
Knockmullin,N41
Knockmacrory,N41
Knockbrack,F91
Knockateean,N41
Knockanroe,F91
Knockanroe,N41
Knockalongford,N41
Knockadrinan,N41
Knockacullion,N41
Knockacosan,N41
Kivvy,H12
Kinnara Glebe,F91
Kinlough Business P,F91
Kinlough,F91
Kinkillew,F91
Kiltynashinnagh,N41
Kiltymoodan,N41
Kiltyhugh,N41
Kiltygerry,N41
Kiltyfinnan,N41
Kiltycreevagh,N41
Kiltyclogher,F91
Kiltycarney,N41
Kiltoghert,N41
Kilrush,N41
Kilroosk,F91
Kilnamarve,H12
Kilnamaddyroe,N41
Kilnagross,N41
Kilmore,F91
Kilmore,N41
Kilmakerrill,F91
Kilmakenny,H12
Kilmaghera,N41
Kilmaddaroe,N41
Kilmacsherwell,N41
Killyvehy,H12
Killyvehy,N41
Killymeehin,F91
Killygar,H12
Killyfad,N41
Killydrum,N41
Killycloghan,F91
Killooman,N41
Killinaker,N41
Killerrin,N41
Killenna Glebe,F91
Killeen,F91
Killea,F91
Killavoggy,F91
Killasanowl,N41
Killargue,F91
Killarcan,N41
Killanummery,F91
Killaneen,N41
Killananima,F91
Killameen,H12
Killamaun,N41
Killaleen,F91
Killahurk,H12
Killaglasheen,N41
Killafee,H12
Killadough,N41
Killadiskert,N41
Kilgarriff,N41
Kildorragh,N41
Kildoo,N41
Kilcoosy,F91
Kilcoon,F91
Kilclaremore,N41
Kilclarebeg,N41
Kilbrackan,H12
Kilboderry,N41
Keshcarrigan,N41
Keonbrook,N41
Keenheen,N41
Keenaghan,N41
Keeloges,F91
Keeloge,N41
Keeldrin,H12
Keeldra,N41
Keelagh,N41
Jamestown,N41
Headford,N41
Hartley Hall,N41
Hartley Cross,N41
Hartley Business Pa,N41
Hartley,N41
Halls,N41
Gurteen,F91
Gurteen,H12
Gulladoo,H12
Gubs,N41
Gubroe,N41
Gubnaveagh,N41
Gubnageer,F91
Gubnacurrafore,F91
Gubinea,F91
Gubanummera,F91
Gubalaun,F91
Gubagraffy,N41
Gubadruish,N41
Gubadorris,N39
Gubaderry,F91
Gubacreeny,F91
Greyfield,N41
Greenaun North,F91
Greenaun,N41
Greaghnaguillaun,N41
Greaghnaglogh,N41
Greaghnafarna,F91
Greaghnafarna,N41
Greaghnadarragh,N41
Greaghfarnagh,N41
Greagh,N41
Grange,N41
Gradoge,H12
Gowly,N41
Gowlaun,N41
Gowel,N41
Gorvagh,N41
Gortyclery,N41
Gortnawaun,N41
Gortnaskeagh,F91
Gortnasillagh West,N41
Gortnasillagh East,N41
Gortnasillagh,F91
Gortnarah,N41
Gortnalug,N41
Gortnalougher,N41
Gortnalibbert,F91
Gortnalamph,N41
Gortnagullion,N41
Gortnagregory,F91
Gortnagarn,F91
Gortnaderrary,F91
Gortnacrieve,F91
Gortnacorkoge,F91
Gortletteragh,N41
Gortinure,N41
Gortinty,N41
Gortinee,N41
Gortinar,F91
Gortgarrigan,F91
Gortfadda,N41
Gortermone,F91
Gortermone,H12
Gortermone,N39
Gorteenoran,N41
Gorteendarragh,F91
Gorteenaguinnell,F91
Gorteenachurry,F91
Gorteen,F91
Gortconnellan,N41
Gortavacan,N41
Gortatresk,F91
Gortanure North,N41
Gortahork,F91
Gortachoosh,H12
Gort,N41
Glennan More,N41
Glennan Beg,N41
Glenkeel,F91
Glenfarne,F91
Gleneige,F91
Glenboy,F91
Glebe Acres,N41
Glebe,F91
Glebe,N41
Glasdrumman More,N41
Glasdrumman Beg,N41
Glasdrumman,F91
Glasdrumman,N41
Glackaunadarragh,N41
Glack,F91
Georgia,N41
Geaglom,N41
Garvlough,N41
Garvagh Glebe,F91
Garvagh,F91
Gargrim,F91
Garadice,N41
Gannavagh,F91
Gallow's Hill,N41
Furnace,N41
Funshinagh,N41
Friarstown,F91
Foxfield,F91
Foxfield,N41
Foxborough,N41
Forosa,N39
Forest Park,F91
Flughanagh,F91
Finnalaughta,N41
Finisklin,N41
Finiskil,N41
Fertagh,F91
Fenagh Beg,N41
Fenagh,F91
Fenagh,N41
Federoe,N41
Fearnaught,N41
Fearglass South,N39
Fearglass North,N41
Fearglass,N39
Fawnlion,F91
Fawn,F91
Fawn,N41
Faulties,N41
Faughary,F91
Faslowart,F91
Farnaught,N41
Farnagh,N41
Fargrim,N41
Falty,N41
Fallacarra,F91
Fahy,N41
Esker South,N41
Esker North,N41
Esker,N41
Erriff,F91
Errew,H12
Errew,N41
Effrinagh,N41
Edergole,F91
Edergole,N41
Edenville,F91
Edenmore,N41
Edenbaun,N41
Eden,F91
Eden,N41
East Bars,F91
Duncarbery,F91
Dunavinally,N41
Dún Rí,N41
Drungan,F91
Drumsna,N41
Drumsillagh,H12
Drumshangore,H12
Drumshanbo South,N41
Drumshanbo North,N41
Drumshanbo Enterpri,N41
Drumshanbo,N41
Drumruekill,N41
Drumroosk South,N41
Drumroosk North,N41
Drumristin,N41
Drumrewy,N41
Drumregan,N41
Drumreask,N41
Drumrane,F91
Drumraine Glebe,N41
Drumrahan,N41
Drumraghool South,N41
Drumraghool North,N41
Drumrackan,N41
Drumparsons,N41
Drumoula,N41
Drumoghty More,N41
Drumoghty Beg,N41
Drumnid,N41
Drumnamore,N41
Drumnafinnila,N41
Drumnadober,N41
Drumnacross,F91
Drumnacot,N41
Drumna,N41
Drummury,F91
Drummucker,H12
Drummeen,N41
Drummaunroe,N41
Drummans Upper,N41
Drummans Lower,N41
Drummans,F91
Drummanfaughnan,N41
Drummanbawn,H12
Drummanasooan,N41
Drummahon,F91
Drummagh,N41
Drumlumman,F91
Drumlumman,N41
Drumlowan,N41
Drumloona,H12
Drumlonan,N41
Drumlom,N41
Drumlitten,N41
Drumliffin Glebe,N41
Drumleevan,H12
Drumlease,F91
Drumleague,N41
Drumlea,H12
Drumlara,N41
Drumlaheen,N41
Drumlaggagh,N41
Drumkirwan,N41
Drumkilleen,N41
Drumkilla,N41
Drumkeilvy,N41
Drumkeeran,N41
Drumkeen,N41
Drumkeelwick,H12
Drumkeelan More,N41
Drumkeelan Beg,N41
Drumkeelan,N41
Drumkeel,F91
Druminuff,H12
Druminshingore,N41
Druminshin Glebe,H12
Druminshin,F91
Drumingna,N41
Drumineigh Glebe,N41
Druminargid,F91
Druminalass,N41
Drumhubbrid,N41
Drumhirk,N41
Drumhierny,N41
Drumherriff,N41
Drumheckil,N41
Drumhauver,N41
Drumhass,N41
Drumharkan Glebe,N41
Drumharkan,N41
Drumhany South,N41
Drumhany North,N41
Drumhany,N41
Drumhalwy,N41
Drumhalry,H12
Drumhallagh,N41
Drumgunny,H12
Drumgrania,N41
Drumgownagh,N41
Drumgowla,N41
Drumgorman,N41
Drumgildra,N41
Drumgeaglom,N41
Drumgarn,N41
Drumgane,F91
Drumerkeane,H12
Drumercross,H12
Drumeela,H12
Drumduffy,N41
Drumduff North,N41
Drumduff,F91
Drumdoo,N41
Drumdillure,F91
Drumdiffer,N41
Drumderglin,H12
Drumderg,F91
Drumderg,N41
Drumdart,N41
Drumdarkan,N41
Drumcroy,N41
Drumcroman,N41
Drumcree,N41
Drumcoura,N41
Drumcoora Drive,N41
Drumcoora,N41
Drumconor,F91
Drumconny,N41
Drumconlevan,H12
Drumcong,N41
Drumcollop,N41
Drumcollagan,N41
Drumcattan,N41
Drumcashlagh,N41
Drumcashel,F91
Drumcarra,N41
Drumcanon,H12
Drumbullog,N41
Drumbrick,H12
Drumbreanlis,H12
Drumbranned,N41
Drumbrahade,N41
Drumboy,N41
Drumboher,N41
Drumbinnis,H12
Drumbeighra,N41
Drumbad,N41
Drumaweel Glebe,N41
Drumarigna,N41
Drumard,N41
Drumaragh,N41
Drumany Glebe,F91
Drumany,F91
Drumany,N41
Drumanure,F91
Drumanure,H12
Drumaleague,N41
Drumadorn,N41
Drumacolla,F91
Dromore,F91
Dromore,H12
Dromore,N41
Dromodmoran,N41
Dromod More,N41
Dromod Beg,N41
Dromod,N41
Dromahair,F91
Drishoge,N41
Driny,N41
Drimna,N41
Dowra,N41
Dorrusawillin,N41
Doostroke,F91
Doora,N41
Doonmorgan,F91
Doonkelly,F91
Doonarah,N41
Doolargy Glebe,N41
Doobally,F91
Dooard,F91
Donagh More,F91
Donagh Beg,F91
Dohern,H12
Disternan,N41
Diffreen,F91
Diffin,H12
Derrywillow,N41
Derryvalannagher Gl,N41
Derryoughter,N41
Derryniggan,N41
Derrynawana,N41
Derrynaseer,F94
Derrynaseer,N41
Derrynalurgan,N41
Derrynahona,N41
Derrynahinch,N41
Derrynahimmirk,F91
Derrylustia,N41
Derrylahan,N41
Derryherk,F94
Derryhallagh,N41
Derrygoan,N41
Derryduff,F91
Derrycullinan,N41
Derrycarne Demesne,N41
Derrybrisk,F91
Derrybrack,N41
Derrybofin,N41
Derrinwillin Glebe,N41
Derrinwillin,N41
Derrinweer,N41
Derrinvoney Upper,N41
Derrinurn,N41
Derrintonny,N41
Derrintober,N41
Derrintawny,N41
Derrinloughan,F91
Derrinkip,N41
Derrinkeher,N41
Derrindrehid,H12
Derrinaher,F91
Derreenlloyd,N41
Derreenageer,N41
Derreen,N41
Derradda Upper,N41
Derradda Lower,N41
Derradda,N41
Deffier,N41
Deerpark,F91
Darkvalley,F91
Curry,F91
Curraun,N41
Curraghs South,N41
Curraghs North,N41
Curraghoaghry,N41
Curraghnawall,N41
Curraghmartin,N41
Curraghfore,F91
Curraghatawy,N41
Curraghan,F91
Curraghaboy,H12
Curragha,N41
Cunnion,F91
Cullionboy,F91
Cullies,H12
Cullentragh,F91
Cullen and Brownhil,H12
Cuilties,F91
Cuiltia,N41
Cuilmore,N41
Cuillagh,N41
Crummy,N41
Crow Hill,N41
Crossdrumman,N41
Cromlin,N41
Crockeen,H12
Crockawaddy,N41
Crickeen,N41
Creevy,N41
Creevelea,F91
Creenagh,N41
Costrea,N41
Cortober,N41
Corryolus,N41
Corrycullen,F91
Corryard,N41
Corry,N41
Corrudda,F91
Corrigeencor,F91
Corriga,H12
Corrick,N41
Correish,N41
Correen,N41
Corrawaleen,H12
Corraterriff South,N41
Corraterriff North,N41
Corratawy,F91
Corrasra,F91
Corrasmaghooil,N41
Corrascoffy,N41
Corraphort,N41
Corraneary,H12
Corralustia,N41
Corraleskin,F91
Corraleehan,N41
Corracramph South,N41
Corracloona,F91
Corrachuill,N41
Corrachole,N41
Corracar,H12
Corrabeagh,N41
Corrabarrack,N41
Cornulla,N41
Cornmore,F91
Cornee,N41
Cornavannoge,F91
Cornavad,N41
Cornastauk,F91
Cornaslieve,N41
Cornashamsoge,N41
Cornaroy Cottages,N41
Cornaroy,N41
Cornaneane,F91
Cornamuddagh,N41
Cornamucklagh South,N41
Cornamucklagh North,N41
Cornamucklagh,H12
Cornamucklagh,N41
Cornamarve,F91
Cornaman,F91
Cornaleck,N41
Cornalaghta,F91
Cornaguillagh,N41
Cornagresha South,N41
Cornagresha North,N41
Cornagon,N41
Cornaglah,F94
Cornagillagh,F91
Cornagillagh,N41
Cornaghy,H12
Cornagher,N41
Cornageeha,F91
Cornageeha,N41
Cornagawna,F91
Cornafostra,N41
Cornaferst,H12
Cornacreegh,N41
Cornacranaghy,N41
Cornacorroo,N41
Cornacloy,F91
Cornacloy,N41
Cornabrone,N41
Cormongan,N41
Corloughlin,N41
Corloughcahill,N41
Corlough,N41
Corlona,N41
Corlisheen,N41
Corlea,F91
Corlea,N41
Corlaskagh,N41
Corla,H12
Corklahen,N41
Corhawnagh,N41
Corglass,F91
Corglass,H12
Corglass,N41
Corglancey,F91
Corgar,N41
Corgallion,N41
Corduff South,N41
Corduff,H12
Corduff,N41
Cordiver,F94
Corderry,F91
Corderry,N41
Corderay,N41
Corcusconny,F91
Corcormick,N41
Corchuill Upper,N41
Corboghil,N41
Corbeg,F91
Corbally,N41
Coranagh,H12
Coolodonnell,F91
Coollegreane,N41
Coolcreeve,N41
Coolabaun,N41
Conwal North,F91
Conray,F91
Conaghil,F91
Commons,N41
Cnoc na Rí,N41
Cloverhill,N41
Clos na Coiste,N41
Cloontyprughlish,F91
Cloonty,F91
Cloonturk,N41
Cloontumpher,N41
Cloontubrid,N39
Cloonsheerevagh,N41
Cloonsheebane,N41
Cloonoghill,N39
Cloonmorris,N41
Cloonmeone Upper,N41
Cloonmeone Lower,N41
Cloonlogher,F91
Cloonfinnan,N41
Cloonfeacle,N41
Clooney,N41
Clooneen,F91
Clooneen,N41
Cloonee,N41
Clooneagh,N41
Cloone,F91
Cloone,N41
Clooncumber,N41
Clooncose,N41
Clooncorick,H12
Clooncolry,N41
Clooncoe,N41
Cloonclivvy,N41
Clooncarreen,N41
Clooncahir,N41
Cloonboygher,H12
Cloonboygher,N41
Cloonboniagh South,N41
Cloonboniagh North,N41
Cloonbo,N41
Cloonbannive,F91
Cloonawillin,F91
Cloonaquin,F91
Cloonamurgal,N41
Cloonaghmore,F91
Cloonagh,N41
Cloodrumman More,N41
Cloodrumman Beg,N41
Cloghlough,H12
Clogher,N41
Cloghan,F91
Cleighran More,N41
Cleighran Beg,N41
Cleighran,F91
Cleggan,F91
Cleendargan,N41
Cleenaghoo,N41
Cleen,F91
Clarashinnagh,N41
Cherrybrook,F91
Cavan,N41
Cattan,N41
Castletown,F91
Castlerogy,N41
Castlemoyle,F91
Castlegal,F91
Castlefore,N41
Castlecarra,N41
Cashelaveela,F91
Cashel,F91
Cashel,N41
Cartrongibbagh,F91
Cartronbeg,N41
Cartronatemple,F91
Cartron,F91
Cartown,N41
Carrowrevagh,F91
Carrownoona,F91
Carrowlaur,N41
Carrowkeel,F91
Carrowduff,F91
Carrowcrin,F91
Carrigeengeare,F91
Carrigeen,F91
Carrigeen,N41
Carrigallen,H12
Carrickslavan,N41
Carrickrevagh,F91
Carrick-on-Shannon,N41
Carrickoghil,F91
Carricknacroghery,F91
Carricknabrack,N41
Carrickmurray,F91
Carrickmakeegan,N41
Carrickleitrim,F91
Carrickfad,F91
Carrickeeny,F91
Carrickbaun,N41
Carrickavoher,H12
Carrickaveril,N41
Carrickateane,N41
Carrickaport,N41
Carrickanurroo,F91
Carrick,F91
Carrick,N41
Carraun,F91
Carraig Beag,N41
Carraig Ard,N41
Carntullagh,N41
Cappagh,N41
Cankeel,N41
Camderry,F91
Camber,H12
Camagh,N41
Callowhill,N41
Calloughs,H12
Caldragh,N41
Caddagh Glebe,F91
Bunrevagh,N41
Bunnymore Upper,N41
Bunnymore Lower,N41
Bunny Beg,N41
Bunkilleen,N41
Bundiveen,N41
Bundarragh,H12
Buckode,F91
Buckhill Barr,F91
Bronagh,F91
Brockagh Upper,F91
Brockagh Lower,F91
Briscloonagh,F91
Breenross,N41
Bredagh,H12
Breanross South,N41
Breanross North,N41
Breanrisk,N39
Breandrum King,N41
Breandrum,N41
Brackary More,F91
Brackary Beg,F91
Boyannagh,F94
Boneill,N41
Bomahas,F91
Boleyboy,F91
Boihy,F91
Bohey,N39
Boggaun,F91
Boggaun,N41
Boeshill,N41
Bleankillew,N41
Blackrock,N41
Blackmountain,F91
Blackgardens,F91
Belmont,N41
Bellakiltyfea,N41
Bellageeher,N41
Belhavel,F91
Beagh More,H12
Beagh Beg,H12
Beagh,F91
Bawn,F91
Barragh More,N41
Barragh Beg,N41
Barrackpark,F91
Barracashlaun,F91
Barr of Farrow,F91
Banagher,F91
Ballynamony,H12
Ballynamony,N41
Ballynacleigh,N41
Ballymore,F91
Ballyglass,F91
Ballygart,N41
Ballycalleen,N41
Ballinwing,N41
Ballinamore,N41
Ballinaglera,N41
Ballinaboy,N41
Ballaghnabehy,F91
Aughry,N41
Aughriman,N41
Aughrim,N41
Aughnasheelin,N41
Aughnahoo,F91
Aughnahoo,N41
Aughnaglace,N41
Aughintass,N41
Augharrow,F91
Augharan,H12
Aughantubber,N41
Aughamore,F91
Aughamore,N41
Aughalough,H12
Attyrory,N41
Attimanus,N41
Attifinlay,N41
Askill,F94
Ardvarney,F91
Ardunsaghan,H12
Ardrum,N41
Ardmoneen,F91
Ardmeenan,N41
Ardlougher,N41
Arderry,H12
Ardcolum,N41
Ardakip More,F91
Ardakip Beg,F91
Ardagh,F91
Ardagh,N41
Antfield,N41
Anskert,N41
Annaghselherny,N41
Annaghoney,N41
Annaghnamaddoo,N41
Annaghmore,N41
Annaghmacullen,N41
Annaghmaconway,N41
Annaghkeenty,N41
Annaghgerry,N41
Annaghearly,N41
Annaghderg Lower,N41
Annaghbradican,N41
Annaghboy,F91
Annaghasna,N41
Annaghaderg,N41
Annagh Upper,N41
Annagh Lower,N41
Annagh,F91
Annagh,H12
Annagh,N41
Annaduff Glebe,N41
Annaduff,N41
Annadale,N41
Amorset,F91
Altiquin,N41
Aghyowla,N41
Aghoo West,N41
Aghoo East,N41
Aghoo,N41
Aghnamona,N41
Aghnahunshin,N41
Aghnahaha,F91
Aghnagollop,N41
Aghlin,N41
Aghlacon,F91
Aghawillin,H12
Aghavore,H12
Aghavoghil,F91
Aghavilla,H12
Aghavas,H12
Aghavanny,F91
Aghavadden,N41
Aghatawny Lower,N41
Aghatawny,N41
Agharoosky,F91
Aghanlish,F91
Aghameeny,N41
Aghameelta,F91
Aghalough,H12
Aghaleague,N41
Aghalateeve,F91
Aghakiltubbrid,N41
Aghakilmore,N41
Aghakilfaughna,N41
Aghakilconnell,N41
Aghakilbrack,N41
Aghagrania,N41
Aghaginny,N41
Aghadunvane,F91
Aghadruminshin,H12
Aghadrumderg,N41
Aghadrumcarn,N41
Aghaderrard West,F91
Aghaderrard East,F91
Aghadark,N41
Aghacashlaun,N41
Aghacashel,N41
Aghaboneill,N41
Adoon,N41
Adereen,N41
Acres Cove,N41
Acres,H12
Acres,N41
